date,open,high,low,close,volume,amount
2025-01-02,1145.046,1157.244,1105.813,1117.841,2400878000,48424135000.0
2025-01-03,1124.395,1130.424,1075.878,1077.667,2492805400,45280580000.0
2025-01-06,1072.039,1079.166,1044.829,1055.173,2018146900,35415097000.0
2025-01-07,1056.386,1087.31,1056.386,1087.216,1958797500,35439463000.0
2025-01-08,1083.104,1104.116,1055.008,1093.98,2233434700,41911813000.0
2025-01-09,1091.715,1115.45,1091.715,1110.415,2227085800,43024103000.0
2025-01-10,1107.175,1126.365,1080.94,1080.94,2322338200,47803171000.0
2025-01-13,1064.46,1089.761,1052.0,1077.354,2166255500,39742960000.0
2025-01-14,1083.6,1142.413,1081.202,1142.413,3684677900,69370015000.0
2025-01-15,1141.89,1146.394,1129.232,1132.84,2880709100,60746300000.0
2025-01-16,1141.222,1161.162,1132.289,1141.936,3034292700,62342209000.0
2025-01-17,1135.85,1157.415,1131.405,1147.034,2761200200,54188010000.0
2025-01-20,1155.985,1165.301,1150.41,1160.891,2755324000,55482434000.0
2025-01-21,1168.79,1184.345,1157.842,1184.345,3366390600,70644464000.0
2025-01-22,1175.13,1177.533,1163.636,1169.384,2550316500,56562349000.0
2025-01-23,1182.089,1198.729,1163.028,1163.028,3273619300,66408609000.0
2025-01-24,1159.788,1197.105,1159.788,1196.767,3116418700,69462175000.0
2025-01-27,1200.148,1201.557,1169.347,1170.543,2506471000,55794653000.0
2025-02-05,1186.906,1207.418,1184.939,1204.222,3094107400,74859368000.0
2025-02-06,1199.349,1268.0,1198.315,1268.0,4032359800,93680015000.0
2025-02-07,1279.866,1309.997,1271.824,1292.368,5034365800,125899257000.0
2025-02-10,1299.456,1320.183,1289.87,1320.14,4549684800,112833776000.0
2025-02-11,1320.166,1332.306,1306.599,1318.651,3952176900,99549773000.0
2025-02-12,1311.307,1340.895,1309.793,1340.895,4254780400,106203851000.0
2025-02-13,1339.59,1339.59,1304.629,1307.312,3962783900,97779599000.0
2025-02-14,1303.369,1326.749,1303.369,1315.862,3805619000,88557140000.0
2025-02-17,1322.346,1333.813,1314.851,1330.749,4022384900,93829013000.0
2025-02-18,1321.781,1327.069,1282.669,1287.646,3672152300,82022682000.0
2025-02-19,1286.194,1339.721,1286.194,1339.721,3673439300,89186549000.0
2025-02-20,1344.181,1368.186,1344.181,1361.756,4301817100,102358322000.0
2025-02-21,1361.774,1388.582,1354.578,1387.291,5045001400,118378892000.0
2025-02-24,1385.139,1395.209,1366.06,1383.597,4563516400,112882671000.0
