date,open,high,low,close,volume,amount
2025-01-02,1185.922,1207.091,1158.89,1166.775,423129670,3980976300.0
2025-01-03,1169.243,1172.385,1113.556,1115.556,419623270,3739570900.0
2025-01-06,1115.996,1129.677,1091.899,1111.844,319573150,3084639200.0
2025-01-07,1113.244,1122.779,1106.739,1121.969,242679280,2240655200.0
2025-01-08,1117.722,1124.982,1091.43,1113.632,304793270,2847585600.0
2025-01-09,1110.337,1119.994,1104.723,1109.446,260608320,2638008200.0
2025-01-10,1108.15,1110.128,1079.585,1079.585,235936320,2135955100.0
2025-01-13,1071.321,1087.953,1064.617,1087.953,218441740,2103112200.0
2025-01-14,1092.106,1120.505,1092.106,1120.505,309273540,2929766500.0
2025-01-15,1119.961,1125.221,1112.567,1117.063,237819080,2244314700.0
2025-01-16,1119.988,1135.233,1110.566,1119.658,267518680,2456588900.0
2025-01-17,1115.312,1128.252,1108.769,1125.172,210757300,2013320300.0
2025-01-20,1130.221,1137.534,1122.459,1131.474,232359910,2407968700.0
2025-01-21,1138.471,1141.184,1118.251,1125.519,199909430,1976017800.0
2025-01-22,1121.411,1121.411,1109.688,1113.273,191455850,1956177300.0
2025-01-23,1121.419,1132.372,1117.249,1117.249,245142160,2435996100.0
2025-01-24,1113.812,1118.95,1106.106,1117.023,222880750,2168569400.0
2025-01-27,1124.176,1150.113,1124.176,1128.18,327359950,3095606600.0
2025-02-05,1130.386,1132.767,1118.692,1124.709,271539920,2470442200.0
2025-02-06,1122.316,1125.933,1106.882,1125.933,288427000,2785237800.0
2025-02-07,1124.533,1141.506,1119.01,1134.082,378485710,3582459800.0
2025-02-10,1133.86,1141.501,1129.341,1141.501,301127690,2816694800.0
2025-02-11,1143.327,1143.775,1120.522,1124.6,282330840,2807984500.0
2025-02-12,1122.926,1126.355,1113.523,1126.355,258149570,2387602400.0
2025-02-13,1124.757,1154.156,1124.708,1147.236,569272350,5579201000.0
2025-02-14,1145.124,1151.467,1137.666,1140.666,425360360,4449148300.0
2025-02-17,1138.692,1146.001,1124.532,1140.545,461104430,4536503700.0
2025-02-18,1143.723,1143.723,1115.333,1120.344,474177180,4822214000.0
2025-02-19,1116.678,1137.647,1112.645,1136.315,505289740,5222193900.0
2025-02-20,1133.23,1133.47,1127.046,1130.524,411169930,4080880500.0
2025-02-21,1131.153,1141.232,1120.943,1127.523,426293860,4427370100.0
2025-02-24,1142.354,1158.823,1142.354,1146.595,582061380,6019407300.0
2025-02-25,1141.763,1145.213,1131.709,1134.343,563850820,4535765800.0
2025-02-26,1132.884,1147.354,1129.315,1146.718,453577930,3938747500.0
2025-02-27,1146.399,1150.503,1137.92,1148.075,440648480,3811404800.0
2025-02-28,1145.105,1151.536,1129.476,1131.712,399219550,3853456400.0
2025-03-03,1131.264,1148.174,1130.806,1136.476,369177710,3846102300.0
2025-03-04,1134.474,1152.593,1127.47,1152.593,349498340,3578117400.0
2025-03-05,1163.333,1165.009,1138.295,1142.7,334028980,3349021000.0
