date,open,high,low,close,volume,amount
2025-01-02,965.044,967.947,935.632,941.417,481251520,8649920700.0
2025-01-03,943.536,955.57,931.513,933.484,531210490,8424371300.0
2025-01-06,944.858,961.56,940.465,955.527,626888350,10011376900.0
2025-01-07,947.871,947.871,922.472,937.68,605810490,9341547600.0
2025-01-08,931.267,937.983,911.006,929.257,571348840,8874552400.0
2025-01-09,920.075,931.727,911.916,918.336,574173180,7549671400.0
2025-01-10,916.226,921.344,894.696,894.696,520872400,6966609400.0
2025-01-13,887.46,900.178,884.101,898.793,402542020,5680053800.0
2025-01-14,899.485,930.02,899.485,929.526,513419730,8199231000.0
2025-01-15,928.601,928.601,917.141,918.628,384627740,5591192300.0
2025-01-16,921.375,932.446,913.179,920.119,407896040,6459200900.0
2025-01-17,916.216,926.899,912.641,921.395,347005020,5119613600.0
2025-01-20,926.591,937.903,926.591,930.862,438987070,8119296000.0
2025-01-21,934.958,934.958,919.532,924.497,368200640,6406755400.0
2025-01-22,921.003,921.053,913.064,916.899,322835930,5310370900.0
2025-01-23,923.158,930.4,911.541,911.541,395802740,6377837300.0
2025-01-24,911.258,916.631,905.823,914.752,395154870,6587503400.0
2025-01-27,916.519,925.066,912.039,912.039,335965610,5508657800.0
2025-02-05,919.398,920.636,912.986,918.04,363484610,5861372500.0
2025-02-06,917.49,928.904,910.775,928.904,378943920,6599956100.0
2025-02-07,928.557,953.594,926.525,945.939,584858520,10277564200.0
2025-02-10,949.856,962.951,945.937,962.784,635586100,10215222300.0
2025-02-11,962.675,962.675,946.098,952.681,466426790,7771703600.0
2025-02-12,950.944,954.218,944.117,952.656,408110490,6858298000.0
2025-02-13,952.657,955.333,947.22,947.22,468456690,8205196800.0
2025-02-14,946.787,971.534,946.75,966.528,804656880,12333725700.0
2025-02-17,975.543,988.804,966.295,972.848,903038200,15371645000.0
2025-02-18,971.406,976.89,953.888,956.808,679905230,12011302300.0
2025-02-19,956.097,972.022,951.57,970.441,558574130,10798067200.0
2025-02-20,970.481,990.645,970.481,984.561,709844340,14261837000.0
2025-02-21,984.232,994.939,975.529,993.439,669839060,15073478000.0
2025-02-24,993.096,993.14,981.141,988.703,553233300,11805119400.0
2025-02-25,980.006,985.519,975.699,978.488,439980240,8985031300.0
2025-02-26,978.976,992.56,974.749,992.555,463373680,10121142600.0
2025-02-27,995.137,1002.978,988.096,1002.407,531707750,10862146400.0
2025-02-28,997.749,1004.415,973.245,974.522,568278110,11419091000.0
2025-03-03,975.705,995.17,973.931,986.116,520062160,10025661200.0
2025-03-04,982.564,990.56,977.662,989.958,370537910,7142908700.0
2025-03-05,989.335,989.945,978.192,984.573,413446780,7058243200.0
2025-03-06,985.481,1003.212,985.481,1001.666,511931940,10008148900.0
2025-03-07,999.456,1004.958,992.263,995.745,484705010,8995211500.0
2025-03-10,1008.067,1018.339,1003.405,1014.05,627521410,10723494600.0
2025-03-11,1003.515,1018.51,1001.426,1018.51,619297520,12876752400.0
2025-03-12,1016.275,1022.501,1009.117,1011.124,634682350,11210613200.0
2025-03-13,1011.598,1015.115,997.545,1003.604,616459810,10503030900.0
2025-03-14,1002.877,1021.83,1002.113,1021.83,798168010,13311806100.0
2025-03-17,1023.884,1025.164,1014.632,1022.261,621973710,10250344700.0
2025-03-18,1027.114,1040.98,1026.095,1032.788,576616840,10721319100.0
2025-03-19,1028.939,1037.677,1028.699,1032.051,535767050,9723279100.0
2025-03-20,1030.754,1031.642,1022.879,1024.121,437617300,8394147800.0
2025-03-21,1027.297,1028.663,1006.019,1008.767,507206210,9901197300.0
2025-03-24,1008.592,1013.017,981.707,995.068,434107260,8068207400.0
2025-03-25,994.288,1004.884,989.43,1000.796,332824760,6727060200.0
2025-03-26,1000.243,1011.958,1000.012,1009.191,379464400,8892120700.0
2025-03-27,1010.554,1034.185,998.635,1033.673,688164210,16136073000.0
2025-03-28,1032.293,1057.467,1030.615,1036.307,819217230,17940338000.0
2025-03-31,1030.074,1043.726,1022.209,1031.496,745514640,15702302000.0
2025-04-01,1033.157,1082.697,1033.157,1070.159,1130364570,25787234000.0
2025-04-02,1065.749,1079.146,1062.901,1067.895,646867560,14501185000.0
2025-04-03,1057.355,1081.881,1054.278,1062.623,617156470,13607488000.0
2025-04-07,1002.185,1016.866,919.011,933.843,1044423380,23092156000.0
2025-04-08,941.937,970.29,935.751,952.575,814303250,17414054000.0
2025-04-09,929.938,959.978,886.064,955.382,825956090,16990890000.0
2025-04-10,971.614,994.034,971.614,984.967,684840810,15176361000.0
2025-04-11,978.221,1008.713,977.066,1005.224,625515310,12705314300.0
2025-04-14,1014.602,1032.605,1012.461,1026.714,596401130,13151649100.0
2025-04-15,1028.124,1036.664,1020.407,1032.339,547645130,11179421500.0
2025-04-16,1027.697,1027.697,999.731,1013.862,542912500,10606348200.0
2025-04-17,1009.455,1027.675,1008.782,1022.605,444770130,9002211400.0
2025-04-18,1030.798,1049.46,1025.527,1030.044,590541770,11346312300.0
2025-04-21,1020.116,1046.966,1017.683,1046.966,571913210,12009148000.0
2025-04-22,1042.34,1062.015,1037.653,1058.236,743191510,15923959000.0
2025-04-23,1061.425,1065.635,1048.46,1049.789,579778160,12795102300.0
2025-04-24,1052.632,1069.474,1049.61,1056.076,576926920,12441148000.0
2025-04-25,1062.809,1064.335,1043.028,1049.994,634383090,15523717000.0
2025-04-28,1044.723,1046.798,1030.482,1042.986,553032190,12784261100.0
2025-04-29,1036.581,1046.588,1032.131,1043.089,498413940,11358461100.0
2025-04-30,1044.49,1050.42,1043.198,1046.163,542028380,11786048800.0
2025-05-06,1052.013,1075.49,1047.735,1073.939,650284450,13698579000.0
2025-05-07,1081.165,1084.673,1066.661,1078.954,735463220,16133437000.0
2025-05-08,1074.093,1089.048,1074.093,1084.821,663511910,14659623000.0
2025-05-09,1083.963,1092.047,1078.629,1079.078,569642430,13812586000.0
2025-05-12,1079.377,1080.081,1067.967,1076.513,579726510,15088389000.0
2025-05-13,1081.748,1082.542,1074.18,1080.473,561449440,13196992800.0
2025-05-14,1077.669,1084.247,1072.207,1079.624,473845820,11977344300.0
2025-05-15,1076.803,1083.221,1070.057,1078.094,476972090,11488107800.0
2025-05-16,1075.847,1093.18,1073.525,1092.046,534931310,12021871000.0
2025-05-19,1092.691,1092.691,1082.451,1091.183,463701560,10349378600.0
2025-05-20,1098.577,1121.957,1098.577,1120.344,684858750,16842210000.0
2025-05-21,1117.262,1132.483,1115.522,1128.737,623977740,16295822000.0
2025-05-22,1123.553,1129.812,1114.443,1115.538,555667970,14253509000.0
2025-05-23,1119.265,1148.313,1119.265,1129.729,717700820,18055782000.0
2025-05-26,1130.2,1130.701,1106.522,1115.53,688709710,16008976000.0
2025-05-27,1115.563,1134.92,1112.441,1133.837,594676390,14154128000.0
2025-05-28,1135.578,1137.676,1124.624,1128.256,548131900,13104968500.0
2025-05-29,1126.969,1169.405,1124.376,1169.405,787701180,18808573000.0
2025-05-30,1168.44,1199.541,1168.44,1179.793,930352360,22259656000.0
2025-06-03,1169.982,1214.849,1169.982,1212.221,997015970,23181260000.0
2025-06-04,1210.827,1230.141,1205.525,1224.924,1028683010,23309605000.0
2025-06-05,1221.872,1223.157,1195.378,1203.616,939832970,21445949000.0
2025-06-06,1202.645,1209.976,1194.188,1207.37,780824290,18633879000.0
2025-06-09,1211.961,1272.313,1211.961,1263.625,1149172730,29810096000.0
2025-06-10,1268.115,1300.064,1267.467,1282.114,1423727300,34315621000.0
2025-06-11,1284.499,1288.169,1271.093,1279.404,1168035490,28225975000.0
2025-06-12,1275.509,1296.49,1274.563,1296.49,1138738520,28820827000.0
2025-06-13,1286.497,1302.564,1254.986,1261.421,1165191150,29091331000.0
2025-06-16,1262.407,1280.933,1255.595,1263.22,893742330,22846792000.0
2025-06-17,1276.579,1282.31,1231.349,1237.716,1251845910,30320567000.0
2025-06-18,1227.371,1234.625,1218.925,1224.867,896000900,21920746000.0
2025-06-19,1223.948,1228.908,1186.442,1190.211,828366720,20818158000.0
2025-06-20,1190.222,1202.483,1187.296,1197.714,732649030,17807047000.0
2025-06-23,1190.912,1212.155,1188.644,1210.307,734936250,18553622000.0
2025-06-24,1212.082,1226.379,1211.145,1222.155,732262250,18470271000.0
2025-06-25,1223.17,1228.357,1206.84,1218.38,771752400,19257499000.0
