date,code,open,high,low,close,volume,amount
2025-01-02,886068,1791.082,1822.682,1748.901,1770.85,1492134100,13492561000.0
2025-01-03,886068,1770.66,1773.469,1676.67,1679.638,1652347300,14382856000.0
2025-01-06,886068,1662.826,1674.018,1623.569,1646.308,1308531940,11762993700.0
2025-01-07,886068,1651.469,1705.412,1651.469,1704.524,1312671420,12117400100.0
2025-01-08,886068,1693.904,1725.845,1650.549,1714.306,1539336300,14364157000.0
2025-01-09,886068,1705.481,1745.072,1705.037,1731.212,1431911800,13765172000.0
2025-01-10,886068,1723.593,1741.748,1654.242,1654.242,1363928000,12410737300.0
2025-01-13,886068,1621.037,1650.568,1585.24,1641.785,960933320,8350561100.0
2025-01-14,886068,1668.477,1771.451,1665.449,1771.451,1607143500,15589417000.0
2025-01-15,886068,1788.421,1816.984,1778.833,1791.382,1860585500,18913809000.0
2025-01-16,886068,1797.338,1843.736,1768.178,1788.755,1828702700,17974182000.0
2025-01-17,886068,1773.495,1779.666,1750.658,1757.765,1291651450,13049138900.0
2025-01-20,886068,1778.345,1788.421,1752.202,1774.724,1197580910,12636650400.0
2025-01-21,886068,1781.485,1788.255,1745.606,1779.573,1163082680,11919034500.0
2025-01-22,886068,1766.558,1766.558,1735.911,1741.689,960874470,10231086500.0
2025-01-23,886068,1768.813,1816.624,1749.999,1749.999,1325440130,15290760000.0
2025-01-24,886068,1747.774,1851.825,1743.385,1851.303,1599321000,20794864000.0
2025-01-27,886068,1886.407,1893.651,1837.303,1845.374,1572115200,19945367000.0
2025-02-05,886068,1918.077,1971.179,1913.61,1964.979,1692018300,26879012000.0
2025-02-06,886068,1968.605,2035.945,1951.564,2025.005,2124895100,31267092000.0
2025-02-07,886068,2015.287,2091.008,2009.72,2045.271,2636704400,35632987000.0
2025-02-10,886068,2074.225,2158.742,2064.778,2158.56,2525542900,32131506000.0
2025-02-11,886068,2144.965,2189.389,2118.566,2157.872,3080226100,33659401000.0
2025-02-12,886068,2144.342,2208.587,2142.455,2196.357,2618405900,30150356000.0
2025-02-13,886068,2234.056,2286.799,2195.694,2232.477,3428369500,43705147000.0
2025-02-14,886068,2228.047,2266.122,2179.646,2249.661,3444911100,44932428000.0
2025-02-17,886068,2267.298,2283.018,2232.883,2265.018,2981498100,39457682000.0
2025-02-18,886068,2240.173,2243.492,2121.112,2130.117,2757493900,34985056000.0
2025-02-19,886068,2130.948,2183.481,2111.166,2181.324,2127186900,27189892000.0
2025-02-20,886068,2176.198,2207.926,2161.916,2187.359,2094366100,29095015000.0
2025-02-21,886068,2197.064,2254.918,2162.757,2252.97,2391856800,33404960000.0
2025-02-24,886068,2248.251,2267.279,2208.885,2231.053,2174535400,29349041000.0
2025-02-25,886068,2168.996,2233.112,2165.1,2199.625,1852825000,24641539000.0
2025-02-26,886068,2226.985,2243.08,2206.439,2227.595,2021008700,25566646000.0
2025-02-27,886068,2219.481,2249.723,2163.805,2207.303,1831185800,23889822000.0
2025-02-28,886068,2191.213,2191.213,2058.342,2063.494,1565746700,20343339000.0
2025-03-03,886068,2079.793,2099.902,2036.331,2054.786,1244083730,14385310000.0
2025-03-04,886068,2036.207,2089.776,2033.18,2089.37,1389504400,15241909000.0
2025-03-05,886068,2090.849,2105.474,2056.793,2096.757,1400628500,15577924000.0
2025-03-06,886068,2123.999,2215.959,2123.999,2205.571,2195844800,27004643000.0
