date,code,open,high,low,close,volume,amount
2025-01-02,885792,784.09,803.716,769.356,773.619,259819910,1355534200.0
2025-01-03,885792,775.725,777.523,739.243,740.415,223867740,1132345940.0
2025-01-06,885792,738.808,745.354,722.243,737.418,202985040,865709920.0
2025-01-07,885792,740.217,752.117,735.338,751.541,120909441,628276010.0
2025-01-08,885792,749.381,758.998,732.864,752.484,147652920,798213000.0
2025-01-09,885792,750.622,764.449,747.261,748.837,124123327,662571510.0
2025-01-10,885792,747.824,755.872,724.068,724.068,124194667,651705790.0
2025-01-13,885792,713.836,723.741,704.535,722.459,106765625,548544720.0
2025-01-14,885792,730.568,754.699,726.766,754.258,146947550,804640530.0
2025-01-15,885792,754.108,761.162,744.066,754.591,113620577,618313030.0
2025-01-16,885792,756.254,774.513,754.268,762.188,141068390,761956850.0
2025-01-17,885792,759.005,761.42,748.129,757.359,97799620,530234360.0
2025-01-20,885792,763.382,766.226,748.174,750.115,133320405,704285590.0
2025-01-21,885792,754.082,755.851,740.624,745.569,97621821,541209050.0
2025-01-22,885792,742.879,742.879,733.329,739.688,82698541,444897880.0
2025-01-23,885792,746.204,755.495,741.159,741.291,97490108,540023780.0
2025-01-24,885792,741.443,753.307,737.98,750.2,105834043,594742540.0
2025-01-27,885792,751.059,761.729,748.265,749.467,115699999,673525160.0
2025-02-05,885792,753.386,761.453,750.25,757.051,100440181,584420720.0
2025-02-06,885792,755.499,765.363,747.252,762.268,120986328,712288190.0
2025-02-07,885792,762.124,779.677,760.015,771.112,156145720,939421190.0
2025-02-10,885792,770.651,779.955,770.651,779.309,134629730,850140810.0
2025-02-11,885792,780.06,781.21,767.27,773.055,118467453,715716270.0
2025-02-12,885792,773.1,784.568,771.118,783.951,141811280,793527030.0
2025-02-13,885792,786.33,790.581,780.96,783.763,163694610,1008933700.0
2025-02-14,885792,781.216,788.141,779.553,787.199,171982830,1010951210.0
2025-02-17,885792,788.464,793.863,780.952,788.728,157705800,970616580.0
2025-02-18,885792,790.224,791.038,758.171,760.13,152101120,910469250.0
2025-02-19,885792,758.584,766.732,758.199,766.363,121395512,705052470.0
2025-02-20,885792,766.913,769.589,762.256,768.116,108685276,636669670.0
2025-02-21,885792,771.335,775.973,760.297,768.337,144309920,848799670.0
2025-02-24,885792,773.809,787.483,773.809,780.512,250185540,1613428700.0
2025-02-25,885792,772.463,772.463,761.178,761.946,170997280,1078125640.0
2025-02-26,885792,760.149,763.367,757.649,762.891,145166590,873339720.0
2025-02-27,885792,762.444,772.01,760.619,769.458,194855490,1190657480.0
2025-02-28,885792,765.454,766.236,751.437,753.143,153387460,893569020.0
2025-03-03,885792,755.805,763.176,753.769,756.827,125010822,733931190.0
2025-03-04,885792,754.218,762.012,750.589,761.737,97941848,571210780.0
2025-03-05,885792,759.971,761.255,745.884,752.19,111797680,663329330.0
2025-03-06,885792,753.414,765.795,750.227,764.621,169383760,1047526010.0
2025-03-07,885792,762.956,763.131,754.427,756.368,137488640,861730210.0
2025-03-10,885792,758.419,770.321,758.419,768.716,166883940,1017258850.0
2025-03-11,885792,759.829,771.156,758.311,770.99,134588030,826202980.0
2025-03-12,885792,772.396,774.06,766.925,769.332,138656450,868827970.0
2025-03-13,885792,768.848,770.637,754.897,761.939,120900290,718374690.0
2025-03-14,885792,762.696,783.591,762.696,783.591,146316350,864730390.0
2025-03-17,885792,786.518,795.827,785.811,794.642,218139720,1253008120.0
2025-03-18,885792,795.199,795.337,786.132,789.698,135542710,769923070.0
2025-03-19,885792,791.468,802.725,791.468,800.06,229498440,1142442920.0
2025-03-20,885792,795.249,804.546,795.249,798.621,184108620,942375850.0
2025-03-21,885792,795.274,798.472,785.197,790.109,163435980,890606240.0
2025-03-24,885792,789.576,793.773,775.321,787.514,231784370,1298174270.0
2025-03-25,885792,785.682,786.043,774.243,785.329,189441040,1047645150.0
2025-03-26,885792,781.72,800.881,781.531,796.575,187700440,1109043120.0
2025-03-27,885792,794.77,798.206,784.655,793.834,148112700,891981290.0
2025-03-28,885792,794.437,794.437,774.91,777.713,135998610,788049290.0
2025-03-31,885792,776.572,776.572,751.693,757.518,149679440,826960250.0
2025-04-01,885792,759.889,773.776,759.889,766.981,113277179,641380670.0
2025-04-02,885792,767.252,780.429,763.688,774.849,169417300,967005900.0
2025-04-03,885792,765.523,783.455,765.523,779.231,188943180,1065006910.0
2025-04-07,885792,743.659,752.886,706.702,711.216,288699340,1693957200.0
2025-04-08,885792,700.098,722.436,700.098,721.839,353198070,1987396000.0
2025-04-09,885792,712.369,747.202,692.494,742.404,424072220,2462879600.0
2025-04-10,885792,742.874,765.534,742.874,757.656,339065730,2055761400.0
2025-04-11,885792,752.27,760.788,747.452,752.022,209576720,1275980870.0
2025-04-14,885792,765.214,789.772,764.049,786.654,328164630,2186174000.0
2025-04-15,885792,789.617,793.602,778.719,786.523,296872410,1950746100.0
2025-04-16,885792,778.932,779.633,756.497,764.893,216114580,1336685000.0
2025-04-17,885792,759.457,777.753,758.754,772.408,202350800,1352715400.0
2025-04-18,885792,770.865,773.072,755.231,760.265,185103510,1119797540.0
2025-04-21,885792,756.282,767.003,751.857,763.555,158337080,927586340.0
2025-04-22,885792,762.695,778.06,762.695,775.81,185477250,1091309070.0
2025-04-23,885792,772.205,776.243,762.872,764.653,187125310,1059981430.0
2025-04-24,885792,761.045,764.201,746.951,748.742,159315320,853607690.0
2025-04-25,885792,745.302,751.275,737.019,738.738,167433820,776405040.0
2025-04-28,885792,733.659,733.659,711.501,714.288,183753770,921019610.0
2025-04-29,885792,705.281,716.891,705.281,711.09,162568350,806361620.0
2025-04-30,885792,712.198,723.215,712.198,713.345,105661814,626775220.0
2025-05-06,885792,713.498,720.441,713.167,720.441,128107192,750973640.0
2025-05-07,885792,720.546,722.831,715.545,720.711,125603349,765850700.0
2025-05-08,885792,714.493,728.313,710.872,727.325,230353930,855575600.0
2025-05-09,885792,731.345,732.007,725.583,729.33,143248700,666785850.0
2025-05-12,885792,737.223,738.613,730.72,737.028,174917400,780639230.0
2025-05-13,885792,745.427,748.026,737.938,741.024,206959320,875448790.0
2025-05-14,885792,738.792,751.09,737.856,747.535,292794840,1514437500.0
2025-05-15,885792,751.028,756.682,748.701,748.701,250816780,1314400600.0
2025-05-16,885792,743.084,743.084,736.27,738.142,186467890,950408780.0
2025-05-19,885792,740.725,748.159,737.252,747.449,165906190,777007930.0
2025-05-20,885792,745.705,761.705,743.936,755.711,198862460,1088644960.0
2025-05-21,885792,752.791,756.598,748.195,754.663,160314380,782524050.0
2025-05-22,885792,754.169,758.321,744.386,746.282,198127530,905427170.0
2025-05-23,885792,743.776,751.884,740.725,743.755,176498040,783181080.0
2025-05-26,885792,744.253,750.043,739.846,749.889,140870620,615207310.0
2025-05-27,885792,751.525,760.965,749.832,759.854,109551246,550834560.0
2025-05-28,885792,764.683,767.51,752.307,763.282,210894700,1010307070.0
2025-05-29,885792,758.958,768.968,758.874,764.968,170800820,883399110.0
2025-05-30,885792,761.558,773.561,760.289,768.501,184120300,989220030.0
2025-06-03,885792,764.442,776.373,764.442,776.335,175003630,1020396070.0
2025-06-04,885792,774.835,784.06,770.368,783.784,166687180,936249250.0
2025-06-05,885792,782.846,790.677,779.687,787.022,230940970,1409751800.0
2025-06-06,885792,788.626,796.868,781.462,791.683,339018670,1965575900.0
2025-06-09,885792,787.341,805.639,787.341,797.304,303572660,2062134000.0
2025-06-10,885792,799.825,808.56,795.492,805.407,337105760,2131151900.0
2025-06-11,885792,799.181,809.178,796.561,801.411,239109420,1399492400.0
2025-06-12,885792,799.399,805.095,791.141,798.773,226735590,1308491520.0
2025-06-13,885792,802.709,818.678,788.965,803.313,357510730,2166649900.0
2025-06-16,885792,794.851,815.188,794.087,811.314,235931370,1379991400.0
2025-06-17,885792,817.836,829.879,817.836,822.032,202254630,1262567510.0
2025-06-18,885792,820.24,824.625,803.359,805.399,262291620,1514203800.0
2025-06-19,885792,803.82,804.104,786.465,789.021,224742220,1184273860.0
2025-06-20,885792,784.752,789.525,775.791,775.872,165179560,874690630.0
2025-06-23,885792,769.876,784.615,768.388,783.611,139777280,762861940.0
2025-06-24,885792,783.148,795.481,783.148,794.445,139947180,769704050.0
2025-06-25,885792,794.1,802.75,792.813,802.308,141408900,772327620.0
2025-06-26,885792,800.317,802.493,793.355,799.4,158600550,890319340.0
2025-06-27,885792,799.277,808.501,799.21,802.668,145919900,803091570.0
2025-06-30,885792,804.329,810.173,802.797,809.109,158636020,889188700.0
2025-07-01,885792,808.622,810.887,797.341,804.096,157334720,816204240.0
2025-07-02,885792,802.89,803.307,795.707,800.478,165290500,828916780.0
2025-07-03,885792,800.048,803.391,795.015,797.053,133760255,669156910.0
2025-07-04,885792,794.513,794.513,785.019,785.572,190275600,936523900.0
2025-07-07,885792,779.563,792.364,778.5,788.696,178521040,919501190.0
2025-07-08,885792,787.383,794.879,786.75,793.205,164235200,858700150.0
2025-07-09,885792,792.124,793.113,783.77,786.199,170050600,828723960.0
2025-07-10,885792,787.303,800.64,787.303,799.1,193346420,1034941750.0
2025-07-11,885792,797.992,799.715,788.428,799.715,166371340,916896050.0
2025-07-14,885792,797.011,804.404,794.885,797.132,153011830,822561460.0
2025-07-15,885792,791.402,791.677,773.54,779.286,183176050,991688230.0
2025-07-16,885792,778.838,793.76,778.145,789.041,178332770,1019123640.0
2025-07-17,885792,788.618,802.267,788.169,800.819,183802080,1095576510.0
2025-07-18,885792,801.776,802.09,792.418,799.537,189397050,1141882550.0
2025-07-21,885792,803.207,819.438,802.612,814.185,221800780,1400405500.0
2025-07-22,885792,821.175,824.324,814.994,823.526,241886700,1532462300.0
2025-07-23,885792,830.98,832.197,816.33,816.647,255885630,1614639800.0
2025-07-24,885792,823.079,855.033,822.947,854.797,557447050,3061937500.0
2025-07-25,885792,851.686,851.686,833.83,834.244,433819350,2554827700.0
2025-07-28,885792,832.858,832.858,822.586,823.956,282163050,1573115800.0
