date,open,high,low,close,volume,amount
2025-01-02,774.241,779.032,751.749,756.557,632452740,8127175100.0
2025-01-03,757.677,765.173,745.657,747.055,720433330,8825709900.0
2025-01-06,750.93,769.613,747.087,763.796,1011646050,10613586100.0
2025-01-07,759.85,759.85,742.826,756.767,914392580,9397239100.0
2025-01-08,753.758,758.804,738.076,752.195,847919770,8929449700.0
2025-01-09,746.468,762.466,739.5,750.063,818987900,7964711700.0
2025-01-10,746.817,749.407,726.275,726.275,846585970,7523742900.0
2025-01-13,720.23,729.201,713.229,727.083,634075010,6185231500.0
2025-01-14,728.917,749.299,728.279,749.299,751547850,7835954700.0
2025-01-15,748.792,748.792,738.088,739.583,615020260,6344083000.0
2025-01-16,742.079,752.85,737.023,742.554,669644080,6676519800.0
2025-01-17,741.466,748.903,736.618,744.0,655872900,6206600600.0
2025-01-20,749.004,755.503,748.115,752.414,678130510,6877249500.0
2025-01-21,755.789,756.221,741.462,745.423,624058330,6208047400.0
2025-01-22,741.776,742.239,733.986,736.974,521859610,5497794700.0
2025-01-23,742.225,748.941,736.303,736.303,627928120,6531008100.0
2025-01-24,733.941,738.376,728.793,737.249,571635880,6138983700.0
2025-01-27,738.573,746.65,736.167,736.611,619786110,6197190600.0
2025-02-05,743.045,746.306,740.145,745.257,629309780,6717328100.0
2025-02-06,743.948,755.49,737.811,755.49,744268960,8411577600.0
2025-02-07,755.275,775.41,754.537,770.294,1090661710,12951113300.0
2025-02-10,772.388,788.178,769.937,788.05,1281564070,14740430000.0
2025-02-11,788.007,788.007,774.223,779.629,1036077000,11283096200.0
2025-02-12,778.172,782.288,772.741,779.779,924774440,10171509700.0
2025-02-13,779.489,782.819,774.67,774.67,920242180,10137532300.0
2025-02-14,775.525,801.176,775.525,796.896,1342405500,18681794000.0
2025-02-17,807.931,825.279,805.05,811.207,1571299200,24660540000.0
2025-02-18,808.338,808.338,782.403,784.733,1287629200,16436663000.0
2025-02-19,784.625,797.487,779.115,796.352,1065159540,15263067000.0
2025-02-20,796.422,812.869,796.422,803.469,1108899100,15442490000.0
2025-02-21,802.601,810.385,792.537,802.881,1049334800,14127162000.0
2025-02-24,801.789,801.789,789.809,795.517,976161370,12649892200.0
2025-02-25,789.107,795.646,785.029,791.183,888537100,12678124400.0
2025-02-26,790.958,799.06,789.287,798.985,891503660,12387849900.0
2025-02-27,798.524,803.077,789.185,801.466,951726010,11975178300.0
2025-02-28,797.653,802.38,778.069,780.11,901520940,11740518600.0
2025-03-03,780.164,795.911,780.164,786.71,1012388620,12615858100.0
2025-03-04,782.901,797.885,780.891,797.621,917020250,12297464400.0
2025-03-05,796.493,796.954,784.983,791.757,819721380,10008042500.0
2025-03-06,792.786,807.468,792.514,806.332,1006242120,13517252000.0
2025-03-07,805.355,812.542,800.18,802.835,943803310,12877540000.0
2025-03-10,813.189,820.613,806.056,812.408,975918140,13126527500.0
2025-03-11,803.906,811.973,802.595,811.973,978573730,13530044000.0
2025-03-12,810.855,813.916,805.064,805.696,1018810060,13323232400.0
2025-03-13,804.258,804.855,790.515,798.251,1067009650,11752013200.0
2025-03-14,799.655,816.514,798.046,816.514,1020978800,12670430900.0
2025-03-17,820.056,820.223,811.806,815.544,865359080,10942697400.0
2025-03-18,817.849,823.705,815.042,820.365,1276006840,11606798000.0
2025-03-19,818.858,825.673,817.169,820.152,1200933880,12043119000.0
2025-03-20,819.431,819.431,813.366,815.193,1061274690,10056367200.0
2025-03-21,815.608,818.108,803.044,805.642,1279696230,12324071200.0
2025-03-24,804.714,806.26,781.149,791.904,1138161110,10891264200.0
2025-03-25,790.194,796.73,784.138,792.567,878865270,9197652800.0
2025-03-26,790.309,799.619,790.309,795.755,709494490,7546847500.0
2025-03-27,795.007,804.026,783.783,801.299,926819810,10946476800.0
2025-03-28,800.073,816.354,799.985,801.994,1021346340,13385317700.0
2025-03-31,795.291,796.491,777.977,785.553,943116920,11757562400.0
2025-04-01,788.886,825.275,788.886,813.859,1262994370,16744166000.0
2025-04-02,813.46,820.394,807.938,813.039,785037660,10380538700.0
2025-04-03,806.054,824.656,804.603,810.486,940006620,11572274000.0
2025-04-07,770.159,775.824,697.13,707.837,1424362000,17098491000.0
2025-04-08,710.991,735.453,707.996,721.733,1257008240,14128095000.0
2025-04-09,708.822,731.773,674.947,728.275,1281914210,13325240400.0
2025-04-10,739.608,753.989,739.608,745.648,1088534860,12253228200.0
2025-04-11,741.043,755.887,739.694,750.411,833213140,10116091400.0
2025-04-14,757.688,770.245,756.506,763.111,950492900,10667269500.0
2025-04-15,762.591,767.031,755.253,763.813,748366990,9222467400.0
2025-04-16,760.91,760.91,739.349,749.518,786014290,9099427700.0
2025-04-17,745.337,756.282,744.252,751.132,595906780,6909764700.0
2025-04-18,751.865,758.769,744.169,749.772,667264830,7343277400.0
2025-04-21,748.644,763.587,744.329,763.587,726433020,8241503900.0
