date,code,open,high,low,close,volume,amount
2025-01-02,885791,1554.972,1585.944,1522.598,1538.848,1608556800,17418851000.0
2025-01-03,885791,1541.709,1545.968,1468.246,1471.516,1781953600,17828753000.0
2025-01-06,885791,1461.772,1473.934,1424.795,1446.668,1304249070,12723801600.0
2025-01-07,885791,1454.111,1482.031,1443.012,1482.031,1223355680,11641471200.0
2025-01-08,885791,1474.188,1486.644,1427.888,1476.71,1473885800,14573232000.0
2025-01-09,885791,1466.784,1504.192,1465.749,1490.922,1520860200,14931119000.0
2025-01-10,885791,1488.923,1509.181,1442.29,1442.29,1455661000,14199785000.0
2025-01-13,885791,1425.876,1447.877,1399.945,1440.234,1104541860,10422809900.0
2025-01-14,885791,1454.422,1535.351,1454.422,1535.351,1771985300,17852123000.0
2025-01-15,885791,1543.867,1571.046,1543.095,1552.337,1907213900,20395384000.0
2025-01-16,885791,1561.813,1598.488,1547.165,1567.421,1899135200,18961209000.0
2025-01-17,885791,1556.369,1562.6,1538.235,1550.135,1971445300,17551397000.0
2025-01-20,885791,1559.673,1565.387,1542.856,1552.369,1711440700,15112710000.0
2025-01-21,885791,1555.532,1557.302,1524.151,1547.984,1805355600,17629633000.0
2025-01-22,885791,1537.509,1537.509,1513.769,1517.262,1404658500,13950804000.0
2025-01-23,885791,1532.641,1558.185,1518.322,1518.322,1596501400,16007125000.0
2025-01-24,885791,1513.686,1575.726,1513.493,1575.726,1829780900,19563377000.0
2025-01-27,885791,1599.558,1602.425,1564.073,1564.073,1756493900,21109265000.0
2025-02-05,885791,1598.47,1627.08,1593.77,1618.832,2144028000,25171044000.0
2025-02-06,885791,1614.647,1656.006,1606.918,1656.006,2398101100,31261202000.0
2025-02-07,885791,1655.564,1699.298,1645.13,1673.201,2818246100,35682519000.0
2025-02-10,885791,1678.304,1729.214,1678.304,1729.214,2702709200,33664956000.0
2025-02-11,885791,1718.903,1747.479,1697.857,1731.992,2723142500,32617141000.0
2025-02-12,885791,1729.952,1760.439,1727.549,1756.006,2440921800,32034106000.0
2025-02-13,885791,1759.604,1781.473,1728.528,1753.925,3086236700,38671722000.0
2025-02-14,885791,1758.583,1774.609,1722.173,1768.4,3092336300,39471323000.0
2025-02-17,885791,1779.135,1789.307,1753.09,1776.01,3072517800,38073829000.0
2025-02-18,885791,1766.386,1768.952,1685.491,1691.807,2497214800,29837834000.0
2025-02-19,885791,1692.926,1725.568,1684.081,1725.568,1791895900,21636273000.0
2025-02-20,885791,1727.695,1745.593,1722.612,1736.584,2016899300,22335635000.0
2025-02-21,885791,1743.703,1784.902,1716.306,1783.437,2650643900,34780845000.0
2025-02-24,885791,1785.146,1801.283,1765.77,1782.171,2184156400,31904110000.0
2025-02-25,885791,1741.046,1773.657,1736.824,1746.423,1868925300,24137508000.0
2025-02-26,885791,1759.616,1767.182,1745.296,1760.241,1778766500,22839395000.0
2025-02-27,885791,1757.175,1771.398,1720.893,1751.297,2527399900,30689448000.0
