2025-01-02,3385.945,3477.08,3337.72,3365.787,859565970,4884020700.0
2025-01-03,3365.765,3370.197,3217.6,3227.804,800232470,4330855700.0
2025-01-06,3204.207,3239.295,3122.704,3165.72,609057400,3247204100.0
2025-01-07,3170.949,3258.867,3170.949,3258.219,637506600,3488526300.0
2025-01-08,3228.66,3263.609,3143.462,3232.148,775078190,4318352200.0
2025-01-09,3220.887,3286.194,3209.76,3258.827,764215810,3921651300.0
2025-01-10,3246.208,3267.16,3176.99,3176.99,640880700,3372295900.0
2025-01-13,3138.209,3189.72,3108.908,3163.726,440552720,2339861300.0
2025-01-14,3175.199,3302.295,3175.199,3302.295,597392960,3375037300.0
2025-01-15,3294.078,3330.444,3263.261,3297.971,516499790,2923397200.0
2025-01-16,3309.963,3385.206,3309.963,3343.963,601004210,3679460400.0
2025-01-17,3334.127,3367.414,3308.454,3351.941,719982490,3598278700.0
2025-01-20,3358.598,3369.916,3308.801,3348.3,601713510,3155949100.0
2025-01-21,3360.988,3361.829,3271.306,3285.563,517217390,2761037300.0
2025-01-22,3278.27,3283.973,3238.501,3247.634,329395610,1821886300.0
2025-01-23,3307.818,3382.904,3282.128,3282.128,577880100,3697597800.0
2025-01-24,3258.631,3286.873,3239.325,3281.691,456168630,2651219700.0
2025-01-27,3297.169,3360.792,3297.169,3329.241,487039830,3014389500.0
2025-02-05,3328.57,3398.871,3319.081,3381.171,531856850,3337834700.0
2025-02-06,3372.122,3411.363,3325.162,3410.66,536756330,3211495100.0
2025-02-07,3401.089,3464.158,3390.567,3445.05,661519130,3856383800.0
2025-02-10,3441.357,3489.23,3437.564,3488.789,544697650,3103013800.0
2025-02-11,3480.493,3482.089,3440.499,3474.119,453405060,2743791000.0
2025-02-12,3463.983,3482.46,3436.255,3477.45,419726730,2535488900.0
2025-02-13,3470.744,3534.013,3459.959,3459.959,682920500,4068089200.0
2025-02-14,3448.571,3468.438,3432.797,3465.101,606482370,3448210100.0
2025-02-17,3466.42,3601.238,3464.748,3601.238,855733420,5646257100.0
2025-02-18,3574.516,3574.516,3457.559,3468.27,667997300,4057982300.0
2025-02-19,3472.908,3512.575,3470.371,3511.546,484597020,3074106800.0
2025-02-20,3500.207,3570.859,3481.085,3559.409,606219930,4043601600.0
2025-02-21,3542.8,3583.948,3529.901,3574.067,694062690,4723635800.0
2025-02-24,3714.044,3822.487,3613.539,3617.935,1528273700,11470887400.0
2025-02-25,3533.256,3533.743,3471.057,3480.591,895404750,6116806600.0
2025-02-26,3477.728,3486.949,3446.539,3473.76,615100140,3924773400.0
2025-02-27,3472.621,3494.356,3449.765,3491.349,652245540,3590456700.0
2025-02-28,3485.049,3487.273,3420.85,3422.987,724889320,3744460500.0
2025-03-03,3429.482,3500.88,3425.794,3484.13,605771840,3545517500.0
2025-03-04,3486.203,3544.965,3460.565,3544.146,562081570,3770037300.0
2025-03-05,3559.087,3560.594,3479.929,3508.639,492582760,3229093700.0
2025-03-06,3505.426,3513.154,3479.603,3511.251,467884620,2978781000.0
2025-03-07,3500.782,3518.116,3464.402,3479.947,463477370,2743978400.0
2025-03-10,3494.357,3518.228,3480.018,3498.524,529732050,2732060800.0
2025-03-11,3470.594,3542.994,3463.361,3542.678,691210270,3439666100.0
2025-03-12,3535.945,3537.712,3507.174,3510.32,681611120,3204250900.0
2025-03-13,3542.206,3549.213,3488.051,3512.907,637022650,3142106600.0
2025-03-14,3531.257,3601.197,3531.257,3601.197,744189960,3837201300.0
2025-03-17,3619.974,3665.774,3619.179,3637.598,1035350210,5302958600.0
2025-03-18,3644.298,3648.352,3600.067,3624.965,729854660,3641918000.0
2025-03-19,3618.074,3618.074,3579.758,3593.868,660281910,3434277600.0
2025-03-20,3582.005,3597.498,3555.832,3563.531,548913030,2858116600.0
2025-03-21,3548.006,3558.405,3496.18,3502.105,610593300,3260407800.0
2025-03-24,3502.899,3505.375,3378.368,3439.258,596354550,2995899600.0
2025-03-25,3440.659,3470.828,3412.192,3461.604,440579980,2400159100.0
2025-03-26,3456.715,3531.669,3451.611,3513.393,481827000,2657423300.0
2025-03-27,3503.642,3512.901,3460.373,3490.039,400936540,2228368300.0
2025-03-28,3489.759,3489.801,3408.119,3410.546,357838020,1980167500.0
2025-03-31,3421.883,3425.332,3341.352,3360.688,435053360,2326989700.0
2025-04-01,3369.254,3444.374,3369.254,3424.021,486568560,2362433800.0
2025-04-02,3424.516,3458.221,3409.647,3443.515,531112400,2585800700.0
2025-04-03,3454.169,3528.814,3454.169,3519.166,729474400,4325037300.0
2025-04-07,3557.317,3735.545,3470.213,3641.876,2267823500,16453064000.0
2025-04-08,3709.556,4109.563,3632.623,4105.899,2708184700,21514063000.0
2025-04-09,4194.638,4441.616,4103.475,4234.378,3292799900,28381756000.0
2025-04-10,4010.105,4404.864,4010.105,4296.474,3116895200,25698712000.0
2025-04-11,4191.027,4191.027,3975.42,3978.613,2253185300,17665026000.0
2025-04-14,3920.688,4113.983,3920.688,4045.405,1837334300,14347384000.0
2025-04-15,4026.632,4026.632,3938.359,3973.698,1370170800,10481385000.0
2025-04-16,3935.171,3989.266,3797.714,3883.276,1384221600,10166673800.0
2025-04-17,3849.092,3901.784,3813.143,3871.1,1009723150,7167671800.0
2025-04-18,3853.58,3856.864,3745.123,3748.892,962633170,6704832000.0
2025-04-21,3728.084,3786.398,3719.99,3777.126,748968070,5103900300.0
2025-04-22,3771.122,3848.374,3767.129,3848.374,1059791140,6962304600.0
2025-04-23,3811.725,3811.725,3739.087,3745.868,996354540,7001682300.0
2025-04-24,3731.483,3777.507,3690.188,3699.547,775876800,4986263900.0
2025-04-25,3698.736,3715.027,3668.186,3669.676,602302810,3825852500.0
