date,open,high,low,close,volume,amount
2025-01-02,917.864,934.394,902.885,908.79,324488580,2212197800.0
2025-01-03,909.551,912.423,880.547,882.603,311196560,2050791000.0
2025-01-06,881.479,903.278,868.953,897.149,393192530,2467614400.0
2025-01-07,894.806,896.687,877.476,896.687,353311350,2196553700.0
2025-01-08,899.82,905.529,880.705,897.678,396632540,2332766300.0
2025-01-09,890.321,896.806,882.363,888.145,282609140,1645695500.0
2025-01-10,886.289,890.052,863.633,863.633,263540830,1548751800.0
2025-01-13,855.957,867.674,846.438,866.119,212714630,1300186820.0
2025-01-14,869.193,895.249,869.193,895.249,296404460,1921591000.0
2025-01-15,893.79,893.79,884.412,887.581,230866120,1433012700.0
2025-01-16,889.762,903.655,884.4,890.386,235094490,1505953000.0
2025-01-17,887.741,893.551,881.803,889.723,189623710,1169100620.0
2025-01-20,881.005,890.764,877.899,887.215,359977760,2220042000.0
2025-01-21,888.673,889.219,872.223,876.009,266364540,1549174300.0
2025-01-22,869.828,870.664,862.764,866.56,211262520,1284518720.0
2025-01-23,871.212,879.14,864.349,864.349,265052680,1574104500.0
2025-01-24,862.416,868.28,856.26,867.311,215542420,1312915880.0
2025-01-27,870.741,882.561,870.132,872.219,224374460,1379948200.0
2025-02-05,876.9,878.73,871.569,878.367,228993450,1330079320.0
2025-02-06,878.702,882.229,868.311,882.229,247589320,1507892800.0
2025-02-07,883.127,900.882,880.189,895.188,325000780,2107495400.0
2025-02-10,898.875,913.244,896.75,913.244,351286270,2084446700.0
2025-02-11,914.065,914.065,901.631,906.838,273902340,1638645700.0
2025-02-12,910.246,911.787,901.37,907.851,381988130,1849984900.0
2025-02-13,905.914,908.794,901.645,901.898,301194830,1704284100.0
2025-02-14,900.192,910.409,900.192,906.318,285329390,1727026700.0
2025-02-17,909.291,922.65,909.291,919.287,446173320,2941387300.0
2025-02-18,918.517,920.444,899.959,903.329,507722760,2896106600.0
2025-02-19,903.507,915.905,903.395,914.551,544579130,2858344600.0
2025-02-20,917.204,930.395,916.98,926.117,476473110,2931583500.0
2025-02-21,924.667,932.908,913.968,919.994,626046040,3628874000.0
2025-02-24,917.68,924.504,913.651,919.168,456285470,2691612800.0
2025-02-25,912.3,922.139,909.51,912.164,398233860,2456544000.0
2025-02-26,913.448,925.133,911.859,924.97,365362060,2393549000.0
2025-02-27,925.069,931.019,917.041,929.628,341731330,2214920600.0
2025-02-28,928.35,933.786,914.291,915.28,464507420,2701793400.0
2025-03-03,916.503,933.847,916.262,929.996,399676480,2454473900.0
2025-03-04,925.595,933.13,922.071,932.639,307665480,1921865900.0
2025-03-05,931.54,931.849,920.572,928.341,340201260,1999174500.0
2025-03-06,928.128,937.018,924.078,936.711,333294870,2110602800.0
2025-03-07,934.738,938.787,929.622,934.126,388038340,2171007800.0
2025-03-10,939.04,946.786,938.609,946.482,368206930,2274870000.0
2025-03-11,940.843,949.975,936.08,949.495,395293610,2442835300.0
2025-03-12,952.285,956.192,947.078,948.986,390225730,2485875500.0
2025-03-13,948.043,953.563,944.257,953.313,372787630,2391008700.0
2025-03-14,954.601,976.375,954.601,976.375,540767100,3457258300.0
2025-03-17,982.676,985.496,976.788,981.355,411706920,2760814700.0
2025-03-18,988.512,992.237,983.114,987.79,406791460,2824234000.0
2025-03-19,981.117,987.928,979.353,983.072,376435990,2342142600.0
2025-03-20,980.623,987.246,980.623,982.099,329787840,2170243500.0
2025-03-21,988.755,993.487,972.215,972.993,393449460,2563278000.0
2025-03-24,973.339,975.119,940.965,952.621,398234790,2895069900.0
2025-03-25,949.728,957.815,941.413,956.009,314904250,2133201200.0
2025-03-26,951.117,963.065,950.518,961.5,258842020,1753097900.0
2025-03-27,959.502,965.853,948.493,962.721,279572450,2047886900.0
2025-03-28,960.557,966.492,949.644,949.644,331876240,2608803100.0
2025-03-31,942.609,946.765,928.86,937.729,303515150,2052344300.0
2025-04-01,939.261,963.21,939.261,954.318,400671970,2795301700.0
2025-04-02,952.779,959.102,947.458,952.334,238687350,1623593800.0
2025-04-03,944.151,960.304,944.151,954.94,380110330,2469555900.0
2025-04-07,910.249,918.442,851.153,857.693,508637910,3224678300.0
2025-04-08,857.55,876.983,852.783,869.084,447725310,2668444700.0
2025-04-09,859.711,884.893,829.942,881.326,427364280,2683586800.0
2025-04-10,891.028,912.702,891.028,908.559,609438370,3298571200.0
2025-04-11,902.005,911.936,900.067,907.965,426860340,2479043600.0
2025-04-14,910.79,931.234,910.79,926.869,367970660,2290556900.0
2025-04-15,924.847,933.245,918.17,929.584,314578070,2114335200.0
2025-04-16,925.246,925.246,903.189,915.963,299718930,2034686400.0
2025-04-17,910.898,925.498,910.39,921.797,265332050,1773660700.0
2025-04-18,917.503,925.354,906.882,911.454,240152900,1622706600.0
2025-04-21,904.475,921.522,900.267,919.894,299604470,1785503100.0
2025-04-22,916.544,929.999,913.395,928.292,464281460,2615657000.0
2025-04-23,924.598,929.142,920.129,924.374,414417050,2406884500.0
2025-04-24,917.362,929.819,915.345,921.308,397827700,2436957600.0
2025-04-25,918.425,926.35,915.71,923.914,357472310,2161809600.0
2025-04-28,915.684,915.684,900.374,903.408,348667790,2044347000.0
2025-04-29,901.161,915.798,901.161,914.459,254458730,1740146500.0
2025-04-30,914.306,927.331,914.306,920.359,407587830,2429617000.0
2025-05-06,923.079,933.802,923.079,933.802,339650900,2064237700.0
2025-05-07,940.787,942.019,926.085,931.132,415120480,2740765200.0
2025-05-08,930.662,936.909,929.428,935.456,324405680,2296380400.0
2025-05-09,934.614,943.04,932.267,937.597,349736240,2870084500.0
2025-05-12,940.209,943.297,933.065,943.297,288998410,2211571300.0
2025-05-13,947.404,952.144,942.838,949.434,373427000,2663816100.0
2025-05-14,948.733,953.282,941.14,949.834,298077680,2258917400.0
2025-05-15,949.76,961.827,945.258,956.126,370903880,3119267000.0
2025-05-16,954.392,960.091,948.69,959.208,341630110,2576022300.0
2025-05-19,961.575,961.575,951.419,959.852,314737860,2202786700.0
2025-05-20,960.561,980.594,960.561,977.46,402615560,3193800000.0
2025-05-21,977.807,983.044,975.738,980.181,356208060,2845222200.0
2025-05-22,979.739,984.633,969.63,969.63,386581310,3144074000.0
2025-05-23,972.249,986.257,971.685,972.266,426901400,3332976900.0
2025-05-26,971.158,972.03,960.795,968.438,355467530,2514006200.0
2025-05-27,970.12,989.773,969.507,989.773,436366010,3145360800.0
2025-05-28,992.457,1004.015,985.416,1003.683,591943870,4535579200.0
2025-05-29,998.776,1012.035,993.008,1009.672,568246800,4434092600.0
2025-05-30,1006.569,1018.583,1006.569,1013.559,507098580,4196801200.0
2025-06-03,1006.163,1050.453,1006.163,1049.135,598668950,5487189400.0
