date,open,high,low,close,volume,amount
2025-01-02,1425.798,1444.419,1391.103,1401.848,1657041000,7885518500.0
2025-01-03,1400.943,1406.187,1348.095,1351.365,1829882900,8128198300.0
2025-01-06,1348.107,1367.074,1327.257,1353.53,1571442000,7161544200.0
2025-01-07,1350.077,1366.811,1333.401,1366.639,1679089700,7385098800.0
2025-01-08,1359.732,1365.931,1321.974,1357.646,1591974400,7382226600.0
2025-01-09,1347.586,1364.449,1345.847,1359.139,1374126600,6064195200.0
2025-01-10,1362.897,1368.754,1326.335,1326.335,1615562900,7273485900.0
2025-01-13,1314.897,1334.818,1300.779,1325.917,1114589960,5075256300.0
2025-01-14,1330.749,1385.117,1330.749,1385.117,1497318600,7147648700.0
2025-01-15,1385.385,1387.725,1371.873,1376.816,1392130200,6370754200.0
2025-01-16,1378.444,1403.664,1374.688,1387.111,1305127970,6075942900.0
2025-01-17,1383.539,1389.561,1372.231,1381.499,1062541660,4790701000.0
2025-01-20,1381.947,1396.779,1370.411,1388.474,1415328700,6430280500.0
2025-01-21,1392.062,1393.25,1364.284,1373.589,1038268390,4907981000.0
2025-01-22,1371.815,1371.815,1357.584,1364.529,776532840,3783236100.0
2025-01-23,1377.907,1402.292,1370.871,1370.871,1398955800,7149003100.0
2025-01-24,1370.096,1382.317,1362.266,1380.275,1113378610,5266978700.0
2025-01-27,1385.485,1394.281,1368.673,1368.673,1034790990,5006783900.0
2025-02-05,1380.32,1389.68,1374.049,1385.284,968127350,4698876500.0
2025-02-06,1384.865,1411.055,1381.2,1411.055,1085351190,5582946500.0
2025-02-07,1412.163,1439.415,1409.455,1429.8,1489819500,7617343100.0
2025-02-10,1437.126,1455.815,1436.889,1455.627,1261964930,6822532100.0
2025-02-11,1460.504,1460.504,1438.515,1449.062,1444894100,6790038500.0
2025-02-12,1447.759,1467.207,1446.197,1467.073,1788233400,7638204400.0
2025-02-13,1472.061,1474.381,1460.477,1460.973,1671609900,8112262100.0
2025-02-14,1458.261,1465.475,1448.222,1454.827,1780462000,7237264300.0
2025-02-17,1456.65,1474.735,1455.212,1470.242,1614414400,7338643900.0
2025-02-18,1468.082,1468.082,1425.55,1430.245,1468800600,6881571700.0
2025-02-19,1428.715,1450.941,1427.445,1450.941,1305830060,6400714300.0
2025-02-20,1448.558,1463.21,1446.468,1461.276,1235961530,6566257500.0
2025-02-21,1463.143,1467.107,1448.041,1466.651,1538448100,7764993800.0
2025-02-24,1467.319,1482.513,1466.934,1480.421,1720446400,8952992400.0
2025-02-25,1471.307,1482.521,1463.207,1466.287,1753811800,8499598400.0
2025-02-26,1469.129,1482.046,1469.129,1482.046,1349734900,7415018000.0
2025-02-27,1481.618,1484.34,1451.308,1472.282,1390991100,7060543400.0
2025-02-28,1465.239,1465.239,1430.886,1433.206,1273185620,6638888900.0
2025-03-03,1433.234,1452.518,1431.901,1440.229,910986580,5198549300.0
2025-03-04,1434.024,1456.996,1431.049,1456.996,808277960,5191370800.0
2025-03-05,1455.689,1455.892,1435.447,1451.439,784549270,5209782100.0
2025-03-06,1451.926,1464.262,1447.517,1462.328,1157476030,6593203600.0
2025-03-07,1459.297,1470.919,1447.888,1453.497,1443970800,8267163900.0
2025-03-10,1449.433,1468.441,1449.433,1468.441,1125766740,6323855700.0
2025-03-11,1455.685,1474.702,1452.492,1474.702,1238104260,6234086800.0
2025-03-12,1474.494,1493.604,1474.494,1485.549,2286413300,7873285200.0
2025-03-13,1480.15,1485.625,1460.358,1474.432,1566501400,7448950800.0
2025-03-14,1469.567,1492.437,1463.971,1492.437,1434666600,7523427000.0
2025-03-17,1499.571,1505.748,1494.055,1497.378,1061275730,6365062500.0
2025-03-18,1499.151,1501.416,1487.611,1494.109,780924030,4639580100.0
2025-03-19,1493.422,1503.131,1488.284,1499.18,937541030,6419931100.0
2025-03-20,1498.071,1516.881,1493.512,1507.788,1133488210,8426170900.0
2025-03-21,1501.688,1505.959,1482.179,1488.868,1260183700,8076560800.0
2025-03-24,1484.128,1486.425,1442.642,1463.103,1215201160,7368520500.0
2025-03-25,1458.278,1470.493,1453.9,1461.444,1024090830,6201961500.0
2025-03-26,1449.805,1471.302,1448.834,1466.553,947909520,5133160700.0
2025-03-27,1458.177,1460.564,1440.01,1450.939,896402500,4842860000.0
2025-03-28,1445.788,1454.782,1435.233,1435.612,803279820,4416492800.0
2025-03-31,1431.44,1433.503,1413.989,1425.638,1984458800,9312172000.0
2025-04-01,1426.644,1461.646,1426.644,1453.582,2001960700,10106279700.0
2025-04-02,1447.442,1454.151,1442.084,1445.263,1929166900,9339386100.0
2025-04-03,1433.368,1456.44,1433.368,1445.561,1082385680,6789124100.0
2025-04-07,1384.29,1391.88,1317.461,1325.097,1559865700,11726638100.0
2025-04-08,1311.891,1342.348,1305.839,1328.393,1710487900,12634780800.0
