2025-01-02,3783.432,3903.67,3765.878,3806.308,217056800,4037825500.0
2025-01-03,3841.472,3881.859,3742.689,3749.344,220834620,4111835800.0
2025-01-06,3747.838,3797.106,3676.453,3731.33,205287950,4476122500.0
2025-01-07,3719.074,3792.068,3705.739,3780.167,199607250,4474912300.0
2025-01-08,3773.264,3934.049,3722.499,3930.985,280861090,5423233600.0
2025-01-09,3897.108,3916.009,3867.692,3900.469,258155360,4973949400.0
2025-01-10,3869.445,3875.31,3688.752,3691.41,228405060,4378271200.0
2025-01-13,3626.475,3680.993,3599.697,3624.929,172326840,3148927200.0
2025-01-14,3634.436,3860.999,3634.436,3860.999,205395560,3945279600.0
2025-01-15,3890.498,3905.589,3836.302,3850.441,232556070,4582831000.0
2025-01-16,3858.512,3987.836,3858.512,3915.746,267602630,5070609200.0
2025-01-17,3883.978,3895.468,3836.708,3876.156,204817700,3848366500.0
2025-01-20,3903.687,3928.853,3880.863,3903.552,194727480,4049050100.0
2025-01-21,3907.824,3910.411,3842.572,3893.577,186925390,4000277800.0
2025-01-22,3871.91,3871.91,3797.835,3810.935,145238380,3172313700.0
2025-01-23,3855.292,3886.81,3807.751,3807.751,174887280,3628200000.0
2025-01-24,3788.234,3844.355,3774.805,3838.815,182001270,3342361600.0
2025-01-27,3849.917,3862.593,3793.152,3793.152,142709940,2812455000.0
2025-02-05,3830.539,3831.343,3772.539,3785.977,136862860,3048288300.0
2025-02-06,3775.424,3911.672,3772.014,3911.527,195570280,4447555200.0
2025-02-07,3918.437,3999.892,3905.732,3962.759,271600570,5998855900.0
2025-02-10,3967.086,4015.49,3956.738,4014.554,200635080,4137346600.0
2025-02-11,4024.241,4055.439,4014.561,4029.151,195850020,4207782100.0
2025-02-12,4021.867,4086.127,4020.522,4086.127,216097680,4728863800.0
2025-02-13,4090.908,4098.885,4028.092,4028.463,242664770,5499709600.0
2025-02-14,4011.179,4073.111,4005.242,4067.042,217309990,4597647800.0
2025-02-17,4061.598,4095.027,4042.121,4078.18,222448110,4348240800.0
2025-02-18,4074.369,4074.369,3963.485,3980.119,214077600,4441497700.0
2025-02-19,3960.615,4066.358,3960.615,4066.358,211511320,4880905700.0
2025-02-20,4083.051,4189.862,4083.051,4176.661,262101890,5294317600.0
2025-02-21,4189.387,4212.142,4133.403,4207.343,274662080,6562199400.0
2025-02-24,4197.28,4216.777,4150.473,4203.513,246351540,5303123800.0
2025-02-25,4154.969,4209.762,4140.597,4161.864,248091530,5039879600.0
2025-02-26,4162.535,4259.243,4162.535,4231.084,245372570,5209694700.0
2025-02-27,4245.086,4250.122,4172.184,4239.203,254106170,5229983500.0
2025-02-28,4219.25,4219.792,4134.658,4145.861,267887180,5540320500.0
2025-03-03,4155.357,4200.015,4132.688,4177.603,205037380,4490039900.0
2025-03-04,4153.285,4246.752,4139.607,4246.752,198404060,3797595100.0
2025-03-05,4235.814,4250.484,4184.095,4241.03,198235450,3667608700.0
2025-03-06,4250.024,4301.382,4247.465,4291.544,213036950,4647621000.0
2025-03-07,4273.988,4317.379,4233.636,4267.945,230561240,4185707000.0
2025-03-10,4292.105,4323.807,4274.283,4322.305,209396390,3991988500.0
2025-03-11,4262.933,4375.068,4254.831,4374.978,218322020,4163657300.0
2025-03-12,4390.07,4397.787,4332.126,4338.584,197742090,4021586500.0
2025-03-13,4331.37,4357.17,4260.01,4317.24,239099850,4192983600.0
2025-03-14,4310.808,4414.895,4265.964,4414.895,255272910,4301890200.0
2025-03-17,4428.277,4449.562,4407.672,4413.144,215882920,3746108400.0
2025-03-18,4415.631,4431.735,4379.696,4430.659,179407940,3875111300.0
2025-03-19,4412.334,4440.887,4384.651,4417.623,158510050,3702636700.0
2025-03-20,4414.314,4444.737,4380.472,4383.655,159839410,3539841100.0
2025-03-21,4375.613,4399.847,4288.527,4299.75,198736990,4777723900.0
2025-03-24,4301.97,4343.562,4215.026,4298.894,238554100,4440574900.0
2025-03-25,4279.817,4282.8,4220.467,4253.785,157018890,3241287300.0
2025-03-26,4240.13,4283.223,4236.055,4270.471,143288690,2962405100.0
2025-03-27,4263.623,4323.435,4253.577,4282.898,148050710,2818677900.0
2025-03-28,4275.897,4332.438,4272.298,4289.433,247236710,3387677500.0
2025-03-31,4277.056,4298.919,4219.187,4271.401,229986730,3434054600.0
2025-04-01,4304.273,4327.18,4256.41,4258.859,237590010,3917056900.0
2025-04-02,4244.717,4313.087,4240.87,4298.248,187486090,3059856100.0
2025-04-03,4239.888,4240.175,4131.816,4169.369,233556070,5229063600.0
2025-04-07,3861.06,3873.412,3587.207,3610.662,191015690,3608444800.0
2025-04-08,3541.823,3612.448,3477.106,3546.431,237542610,4116381600.0
2025-04-09,3456.521,3626.153,3305.28,3599.416,246853670,4346540100.0
2025-04-10,3709.851,3808.783,3709.851,3760.929,217078670,4439261000.0
2025-04-11,3724.671,3786.165,3724.401,3766.045,159229300,3673604700.0
2025-04-14,3828.701,3904.503,3825.46,3875.595,177684630,3329021400.0
2025-04-15,3878.875,3883.764,3834.486,3868.473,142932120,2711551800.0
2025-04-16,3863.884,3866.987,3724.053,3793.797,142479350,2522698000.0
2025-04-17,3777.219,3835.82,3766.623,3804.914,115725281,2134332000.0
2025-04-18,3803.922,3845.687,3758.778,3804.505,124048961,2001915200.0
2025-04-21,3803.218,3879.406,3780.551,3879.406,162700610,2530329100.0
2025-04-22,3873.149,3894.455,3848.08,3875.206,151440920,2508877700.0
2025-04-23,3910.621,3985.732,3910.621,3949.816,162863160,3180144100.0
2025-04-24,3958.581,3998.428,3901.587,3927.373,162636930,2885234700.0
2025-04-25,3956.585,4019.227,3950.439,3986.658,175000760,2923523200.0
2025-04-28,4005.552,4006.745,3898.875,3904.116,190346450,3159941300.0
2025-04-29,3878.395,3934.134,3855.071,3919.449,179477180,2780873900.0
2025-04-30,3934.333,4034.639,3934.333,4014.937,188858520,3926691700.0
2025-05-06,4053.682,4158.312,4053.152,4154.556,208707480,4061393900.0
2025-05-07,4205.51,4229.841,4121.732,4162.38,201927950,4089997400.0
2025-05-08,4148.905,4226.344,4148.905,4218.662,176575170,3248303700.0
2025-05-09,4218.527,4220.284,4164.608,4194.365,200033570,3628703900.0
2025-05-12,4251.286,4283.547,4216.991,4283.547,193654180,4068054700.0
2025-05-13,4350.838,4350.838,4275.608,4291.828,200836380,4124568200.0
2025-05-14,4283.64,4288.601,4229.662,4266.946,152355740,3184403800.0
2025-05-15,4251.595,4266.068,4201.186,4239.842,135474390,2754546200.0
2025-05-16,4222.147,4296.114,4222.147,4275.09,140579660,3007984800.0
2025-05-19,4282.348,4283.671,4215.34,4280.894,150426710,2762475800.0
2025-05-20,4281.716,4384.08,4256.161,4382.966,182603550,3749185400.0
2025-05-21,4377.169,4417.401,4357.337,4375.861,182188260,3998536900.0
2025-05-22,4358.215,4429.596,4326.012,4330.169,223987660,4390042300.0
2025-05-23,4324.548,4373.086,4266.071,4268.191,180412380,3683360900.0
2025-05-26,4270.434,4286.257,4212.157,4286.065,151894040,3363467700.0
2025-05-27,4287.982,4306.879,4224.637,4283.136,193523120,3139069600.0
2025-05-28,4290.432,4294.984,4248.544,4263.902,163188150,2822714000.0
2025-05-29,4266.908,4301.244,4258.091,4286.26,158609660,3055955100.0
2025-05-30,4278.55,4278.885,4214.424,4220.62,141291210,2351758100.0
2025-06-03,4187.872,4250.091,4183.065,4248.586,124907541,2350198000.0
2025-06-04,4259.689,4279.141,4246.599,4278.313,126780288,1995250400.0
2025-06-05,4279.581,4296.651,4248.467,4288.019,136947760,2771231000.0
2025-06-06,4290.315,4303.807,4267.534,4301.204,111291957,1980733700.0
2025-06-09,4320.727,4401.964,4314.906,4381.824,163283240,3060819700.0
2025-06-10,4388.099,4422.302,4292.2,4346.266,181928140,3065517200.0
2025-06-11,4347.842,4409.203,4347.842,4382.941,192274900,2777958300.0
2025-06-12,4392.465,4419.836,4381.911,4419.836,211254560,2670989800.0
2025-06-13,4391.151,4391.151,4288.757,4303.053,236104670,3473191800.0
2025-06-16,4292.809,4336.245,4288.093,4327.921,202622350,2646945900.0
2025-06-17,4375.715,4440.31,4375.715,4398.142,225300540,3324144400.0
2025-06-18,4378.683,4423.845,4360.913,4368.96,195121940,3176345900.0
2025-06-19,4353.863,4402.313,4301.541,4313.296,188814230,3476006900.0
2025-06-20,4306.625,4325.635,4238.26,4241.927,152102250,2617682400.0
2025-06-23,4212.856,4269.43,4197.787,4264.073,157761450,2962796300.0
2025-06-24,4274.555,4369.091,4274.555,4364.067,182733830,3112593400.0
2025-06-25,4385.627,4457.456,4367.582,4457.456,226108470,4123449900.0
2025-06-26,4458.937,4462.858,4412.052,4416.393,194081260,3823521600.0
2025-06-27,4431.975,4436.64,4387.14,4427.627,231619760,2880848500.0
2025-06-30,4454.952,4499.993,4444.522,4499.28,170281650,3322614200.0
2025-07-01,4506.309,4557.945,4488.162,4525.002,241951590,3613338100.0
2025-07-02,4501.305,4505.671,4447.579,4467.022,182070000,2729874800.0
2025-07-03,4483.765,4521.729,4483.765,4505.55,165950210,2672811500.0
2025-07-04,4529.517,4532.245,4466.302,4473.375,174016740,2912427100.0
2025-07-07,4443.919,4489.18,4443.355,4483.035,139950230,2140056800.0
2025-07-08,4483.47,4512.533,4472.282,4509.606,152512230,2369239700.0
2025-07-09,4521.758,4529.27,4475.127,4487.886,155849720,3059980900.0
2025-07-10,4475.408,4484.076,4451.204,4480.713,125129954,2280768300.0
2025-07-11,4485.585,4502.915,4457.72,4482.131,147743680,2611242700.0
2025-07-14,4494.0,4582.178,4493.93,4579.383,168919060,4187531900.0
2025-07-15,4578.983,4591.276,4521.163,4576.144,173750280,4437484300.0
2025-07-16,4582.119,4616.633,4576.505,4603.007,169217720,3570752400.0
2025-07-17,4611.943,4625.187,4595.353,4624.977,145188580,3313912100.0
2025-07-18,4637.536,4645.149,4587.258,4608.935,153839740,2834103200.0
2025-07-21,4614.832,4634.408,4596.226,4634.348,175521780,3418195400.0
2025-07-22,4639.995,4642.065,4603.82,4628.223,148411220,2991770300.0
2025-07-23,4635.745,4667.069,4623.151,4634.026,155158980,3193377200.0
2025-07-24,4660.805,4681.125,4655.149,4681.125,158394370,3029724300.0
2025-07-25,4696.099,4754.774,4681.558,4746.319,200335140,4534241300.0
2025-07-28,4755.958,4787.791,4749.147,4769.291,200579000,4828820500.0
2025-07-29,4767.257,4781.884,4732.176,4779.923,190960160,5039528600.0
2025-07-30,4770.202,4787.317,4738.742,4777.342,177991160,4099050700.0
2025-07-31,4765.553,4770.628,4694.868,4712.443,200778040,4145611400.0
2025-08-01,4727.095,4765.711,4724.663,4749.862,182496770,3596281500.0
2025-08-04,4727.085,4828.841,4717.543,4827.554,182640390,4271131000.0
2025-08-05,4834.362,4945.229,4834.362,4941.359,255603630,5109818400.0
2025-08-06,4936.058,4968.511,4909.222,4966.686,296591200,5313487100.0
2025-08-07,4958.47,4980.094,4934.3,4980.094,265970090,4646890300.0
2025-08-08,4971.599,5009.267,4953.131,4982.027,272528220,4480053000.0
2025-08-11,4982.445,5068.585,4973.637,5052.555,246021780,4704046700.0
2025-08-12,5056.161,5099.324,5042.423,5064.342,232385470,4837843800.0
2025-08-13,5059.28,5103.478,5036.936,5098.821,241911900,4953674600.0
2025-08-14,5107.761,5108.641,5026.433,5052.851,257715570,5238333900.0
2025-08-15,5050.685,5122.829,5050.685,5122.829,213161710,5099135000.0
2025-08-18,5136.419,5186.351,5102.396,5172.352,286812320,7977251200.0
2025-08-19,5169.591,5219.809,5136.951,5192.124,280912530,6600040300.0
2025-08-20,5163.187,5195.61,5146.343,5193.063,236221060,5349441400.0
2025-08-21,5196.182,5233.062,5173.976,5191.276,237460040,5282075400.0
2025-08-22,5190.044,5216.022,5166.934,5201.287,213940270,5447711500.0
2025-08-25,5209.626,5222.611,5174.414,5209.47,236270170,5758119900.0
2025-08-26,5201.026,5223.467,5179.069,5202.141,239812790,5160227000.0
2025-08-27,5205.874,5274.64,5122.658,5122.658,276116870,6389522500.0
2025-08-28,5120.347,5160.414,4946.463,5106.454,280131180,6120127900.0
2025-08-29,5105.274,5112.463,5047.812,5062.544,204175330,4752420600.0
2025-09-01,5045.017,5058.009,5012.685,5052.571,230722580,5544584400.0
2025-09-02,5046.083,5046.432,4920.754,5017.924,224611900,5070434800.0
2025-09-03,5022.921,5092.644,4952.205,4969.451,171378870,3945117300.0
2025-09-04,4992.124,5074.181,4950.385,5024.097,187518930,4935186500.0
2025-09-05,5018.877,5079.464,4960.478,5073.759,212590770,4587901700.0
2025-09-08,5058.323,5144.666,5057.622,5134.98,224840640,5163558500.0
2025-09-09,5123.955,5123.955,5036.072,5056.763,195436480,4024983900.0
2025-09-10,5042.802,5095.127,5035.587,5054.608,161427840,3285771500.0
2025-09-11,5045.298,5068.9,4971.484,5067.353,159242700,3999223100.0
2025-09-12,5089.159,5089.881,5012.686,5032.126,175462630,3997030100.0
