date,code,open,high,low,close,volume,amount
2025-01-02,885376.0,3221.29,3253.304,3106.331,3139.278,4468318800.0,64730361000.0
2025-01-03,885376.0,3151.451,3166.095,3018.281,3022.491,4322506700.0,59288200000.0
2025-01-06,885376.0,3013.39,3038.83,2952.659,2988.315,3909347900.0,46536271000.0
2025-01-07,885376.0,2987.321,3082.135,2987.321,3081.95,4493463500.0,54722873000.0
2025-01-08,885376.0,3061.292,3090.321,2958.582,3064.356,4400365700.0,56748404000.0
2025-01-09,885376.0,3049.487,3129.872,3047.573,3102.841,3774536700.0,52880628000.0
2025-01-10,885376.0,3097.006,3133.763,3025.744,3025.744,4155677200.0,61635417000.0
2025-01-13,885376.0,2977.667,3046.819,2945.749,3015.744,3098269300.0,43877855000.0
2025-01-14,885376.0,3025.444,3191.994,3015.942,3191.994,4754765200.0,69559491000.0
2025-01-15,885376.0,3189.556,3198.975,3149.859,3160.041,3885308900.0,54867252000.0
2025-01-16,885376.0,3182.373,3229.499,3140.953,3177.724,3962016000.0,57639213000.0
2025-01-17,885376.0,3164.657,3214.994,3148.693,3192.991,3195492400.0,47798942000.0
2025-01-20,885376.0,3215.958,3251.048,3197.986,3232.941,3430640400.0,55652258000.0
2025-01-21,885376.0,3252.231,3271.119,3206.947,3271.119,4200200300.0,66205989000.0
2025-01-22,885376.0,3259.8,3281.635,3242.738,3259.432,3705931700.0,65365726000.0
2025-01-23,885376.0,3293.391,3329.087,3228.954,3228.954,4225405500.0,68763540000.0
2025-01-24,885376.0,3217.991,3297.256,3216.276,3294.53,3813561400.0,63094581000.0
2025-01-27,885376.0,3297.789,3304.946,3212.119,3212.119,3065472400.0,49926379000.0
2025-02-05,885376.0,3254.558,3291.809,3234.859,3278.59,3970726900.0,64960342000.0
2025-02-06,885376.0,3269.001,3402.296,3266.937,3402.296,5011223500.0,84001429000.0
2025-02-07,885376.0,3405.521,3488.743,3398.682,3450.491,6383658600.0,101187504000.0
2025-02-10,885376.0,3455.229,3490.513,3425.79,3490.513,5588293100.0,83532289000.0
2025-02-11,885376.0,3495.587,3516.173,3468.03,3491.803,4964048800.0,75448518000.0
2025-02-12,885376.0,3484.963,3551.928,3478.93,3551.89,5500694200.0,82730894000.0
2025-02-13,885376.0,3542.751,3542.751,3466.359,3471.287,5191335300.0,78158237000.0
2025-02-14,885376.0,3461.511,3491.711,3446.169,3465.903,5178787200.0,76042354000.0
2025-02-17,885376.0,3462.976,3513.336,3462.976,3513.31,5253083600.0,82490531000.0
2025-02-18,885376.0,3503.679,3527.911,3411.62,3427.597,4814041400.0,73436776000.0
2025-02-19,885376.0,3429.359,3554.181,3427.324,3553.893,4959036200.0,77883808000.0
2025-02-20,885376.0,3565.67,3652.612,3565.67,3645.471,5981456500.0,99410077000.0
2025-02-21,885376.0,3646.991,3718.702,3632.107,3717.831,7526586500.0,120376946000.0
2025-02-24,885376.0,3708.807,3720.541,3655.893,3695.107,5911527400.0,98469900000.0
2025-02-25,885376.0,3641.15,3760.377,3635.228,3714.982,5832010600.0,95331903000.0
2025-02-26,885376.0,3727.998,3787.604,3711.471,3779.076,6231708000.0,95719871000.0
2025-02-27,885376.0,3780.122,3787.182,3674.756,3751.776,6089927500.0,93260262000.0
2025-02-28,885376.0,3721.366,3721.366,3557.399,3567.597,5584374000.0,83741808000.0
2025-03-03,885376.0,3580.648,3641.157,3536.778,3573.775,5010807200.0,75172051000.0
2025-03-04,885376.0,3538.839,3642.494,3536.382,3641.86,4461101800.0,67443811000.0
2025-03-05,885376.0,3643.066,3688.831,3614.388,3688.286,4308233700.0,63950292000.0
2025-03-06,885376.0,3710.047,3785.33,3710.047,3766.343,5411430300.0,85699730000.0
2025-03-07,885376.0,3751.669,3794.281,3721.277,3748.709,4988869700.0,76948680000.0
2025-03-10,885376.0,3751.802,3775.644,3720.46,3752.366,4173019300.0,63271296000.0
2025-03-11,885376.0,3694.983,3770.69,3693.675,3770.69,4901682800.0,67499864000.0
2025-03-12,885376.0,3794.599,3820.337,3771.337,3783.321,5087425300.0,72253784000.0
2025-03-13,885376.0,3772.015,3773.803,3646.785,3682.544,5025146500.0,75881416000.0
2025-03-14,885376.0,3680.795,3748.593,3644.78,3745.895,4629254700.0,70760540000.0
2025-03-17,885376.0,3760.313,3792.492,3739.187,3787.666,4721006500.0,71577495000.0
2025-03-18,885376.0,3792.857,3822.168,3784.013,3812.217,4390584200.0,71016116000.0
2025-03-19,885376.0,3797.665,3797.774,3746.701,3773.563,3882937400.0,61771165000.0
2025-03-20,885376.0,3771.932,3796.502,3747.891,3749.283,4084508900.0,58960900000.0
2025-03-21,885376.0,3726.906,3726.906,3627.731,3634.268,4574258500.0,66204516000.0
2025-03-24,885376.0,3633.764,3653.781,3509.501,3591.395,3799438200.0,56828855000.0
2025-03-25,885376.0,3585.147,3600.667,3528.889,3543.851,3074997400.0,46290540000.0
2025-03-26,885376.0,3538.969,3603.951,3538.969,3577.607,2735205300.0,40963076000.0
2025-03-27,885376.0,3565.222,3605.216,3516.534,3564.091,2853480100.0,41029206000.0
2025-03-28,885376.0,3562.984,3584.087,3512.772,3512.772,2478483400.0,36637295000.0
2025-03-31,885376.0,3490.45,3502.584,3431.171,3490.397,2925072200.0,42446664000.0
2025-04-01,885376.0,3502.327,3526.595,3496.592,3497.896,2363802900.0,37321430000.0
2025-04-02,885376.0,3493.775,3539.957,3493.006,3506.8,2127915400.0,34599425000.0
2025-04-03,885376.0,3455.42,3490.877,3384.794,3405.769,3434334600.0,59314002000.0
2025-04-07,885376.0,3136.675,3162.879,2898.371,2910.404,3760288200.0,44194955000.0
2025-04-08,885376.0,2880.989,2957.037,2796.697,2860.552,5332717500.0,66371205000.0
2025-04-09,885376.0,2782.283,2943.555,2645.353,2921.988,6048349600.0,75623013000.0
2025-04-10,885376.0,3056.29,3122.867,3041.162,3041.187,5363422500.0,76593777000.0
2025-04-11,885376.0,3006.106,3133.753,3006.106,3095.373,4411330700.0,64410193000.0
2025-04-14,885376.0,3202.784,3213.442,3144.267,3154.639,4725505700.0,68555788000.0
2025-04-15,885376.0,3152.442,3163.099,3098.902,3130.291,3125226900.0,42648336000.0
2025-04-16,885376.0,3118.464,3118.517,3019.488,3066.045,2999150700.0,40523009000.0
2025-04-17,885376.0,3049.752,3107.411,3048.245,3070.501,2341440100.0,30800538000.0
2025-04-18,885376.0,3068.57,3105.815,3052.31,3091.854,2318566800.0,31542523000.0
2025-04-21,885376.0,3089.892,3159.257,3067.574,3159.257,2845859700.0,37562803000.0
2025-04-22,885376.0,3158.371,3162.334,3137.457,3145.77,2913692000.0,36386252000.0
2025-04-23,885376.0,3183.947,3227.669,3183.056,3211.169,3564616400.0,52594073000.0
2025-04-24,885376.0,3206.99,3209.266,3142.132,3159.693,2626623400.0,37422919000.0
2025-04-25,885376.0,3160.433,3214.889,3151.53,3189.704,2966931400.0,43429753000.0
2025-04-28,885376.0,3172.043,3183.081,3143.067,3156.775,2484141700.0,34220952000.0
2025-04-29,885376.0,3143.774,3201.833,3126.375,3187.165,2559651200.0,35580913000.0
2025-04-30,885376.0,3202.677,3268.021,3202.677,3253.359,2979669100.0,43751571000.0
2025-05-06,885376.0,3279.864,3374.499,3279.864,3374.499,3898567100.0,54915455000.0
2025-05-07,885376.0,3416.894,3422.63,3339.764,3375.391,3975805600.0,56482602000.0
2025-05-08,885376.0,3362.797,3421.906,3361.282,3417.976,3288104900.0,50029197000.0
2025-05-09,885376.0,3410.424,3410.424,3336.74,3359.95,2778375200.0,40570077000.0
2025-05-12,885376.0,3416.847,3458.881,3407.312,3458.881,3727715100.0,59345390000.0
2025-05-13,885376.0,3519.152,3521.379,3437.549,3441.486,3681856300.0,59718893000.0
2025-05-14,885376.0,3442.101,3458.164,3411.421,3436.393,3350559000.0,51251443000.0
2025-05-15,885376.0,3432.197,3432.197,3372.836,3373.994,3001454200.0,42506819000.0
2025-05-16,885376.0,3361.825,3422.369,3361.825,3395.17,2477762400.0,35697222000.0
2025-05-19,885376.0,3399.196,3403.088,3344.585,3398.959,2380856200.0,34921423000.0
2025-05-20,885376.0,3395.439,3422.855,3367.604,3415.425,2335077400.0,33265610000.0
2025-05-21,885376.0,3410.03,3410.03,3356.728,3377.273,2145269100.0,32022155000.0
2025-05-22,885376.0,3365.115,3404.502,3345.244,3352.274,2259648300.0,33124407000.0
2025-05-23,885376.0,3349.339,3389.617,3312.933,3313.002,2450132700.0,35953181000.0
2025-05-26,885376.0,3303.975,3348.692,3303.975,3346.357,2111407600.0,30956394000.0
2025-05-27,885376.0,3344.262,3344.262,3292.157,3306.538,1840192900.0,26917034000.0
2025-05-28,885376.0,3313.926,3329.039,3286.746,3298.274,1914218300.0,25670488000.0
2025-05-29,885376.0,3309.217,3374.343,3309.217,3371.377,2677959400.0,40659108000.0
2025-05-30,885376.0,3351.477,3351.477,3289.601,3297.335,2365827200.0,32461935000.0
2025-06-03,885376.0,3280.401,3322.733,3280.302,3307.683,2000468300.0,27168186000.0
2025-06-04,885376.0,3311.751,3358.134,3311.751,3358.134,2679816100.0,35540379000.0
2025-06-05,885376.0,3356.507,3427.781,3343.01,3421.493,3452617300.0,52569946000.0
2025-06-06,885376.0,3417.433,3417.791,3395.329,3408.818,2208984100.0,33783201000.0
2025-06-09,885376.0,3420.626,3452.217,3416.338,3452.217,2627125000.0,39307786000.0
2025-06-10,885376.0,3452.303,3452.303,3368.436,3404.908,2875188300.0,41590818000.0
2025-06-11,885376.0,3408.727,3460.957,3408.727,3437.951,3033902600.0,42222447000.0
2025-06-12,885376.0,3434.095,3480.665,3432.001,3470.81,3195858200.0,44328999000.0
2025-06-13,885376.0,3455.584,3466.038,3396.549,3401.853,3492661800.0,48765872000.0
2025-06-16,885376.0,3386.898,3457.718,3386.154,3449.664,2895242100.0,48688466000.0
2025-06-17,885376.0,3455.156,3486.947,3443.091,3460.031,3087613200.0,48477329000.0
2025-06-18,885376.0,3446.191,3492.576,3436.455,3490.337,3464838000.0,50981362000.0
2025-06-19,885376.0,3483.141,3510.751,3430.043,3442.027,3048212800.0,46483342000.0
2025-06-20,885376.0,3441.588,3479.7,3415.008,3416.666,2593510200.0,38878317000.0
2025-06-23,885376.0,3390.233,3473.391,3390.166,3471.479,2841301800.0,40443320000.0
2025-06-24,885376.0,3482.775,3553.06,3482.775,3553.06,3626579500.0,49597229000.0
2025-06-25,885376.0,3562.8,3605.557,3553.05,3605.446,3779124100.0,55045719000.0
2025-06-26,885376.0,3605.918,3623.343,3574.992,3581.817,3548165300.0,52717181000.0
2025-06-27,885376.0,3595.427,3623.623,3573.766,3608.743,3782813900.0,58087242000.0
2025-06-30,885376.0,3624.813,3660.103,3622.026,3659.585,3558052100.0,53556218000.0
2025-07-01,885376.0,3655.502,3679.772,3625.746,3675.927,3512519200.0,54615662000.0
2025-07-02,885376.0,3663.837,3663.837,3600.238,3617.925,3149392000.0,47184221000.0
2025-07-03,885376.0,3621.213,3703.99,3621.213,3703.99,4217972900.0,72603071000.0
2025-07-04,885376.0,3698.311,3698.311,3642.394,3645.085,3757533700.0,63872372000.0
2025-07-07,885376.0,3635.61,3657.732,3618.268,3634.323,2985792600.0,49534916000.0
2025-07-08,885376.0,3638.86,3723.567,3637.53,3721.349,3875878300.0,65183030000.0
2025-07-09,885376.0,3730.038,3742.767,3697.265,3707.608,3798093600.0,64263912000.0
2025-07-10,885376.0,3706.28,3719.424,3677.248,3698.162,3785545000.0,57285295000.0
2025-07-11,885376.0,3699.674,3726.602,3673.812,3710.229,4090621500.0,61996089000.0
2025-07-14,885376.0,3712.013,3733.031,3704.687,3728.938,3280632500.0,50766248000.0
2025-07-15,885376.0,3728.204,3758.09,3692.217,3731.553,4326907300.0,72131290000.0
2025-07-16,885376.0,3734.945,3762.817,3724.791,3735.134,3287404500.0,57624998000.0
2025-07-17,885376.0,3732.379,3813.626,3723.912,3813.626,4274497700.0,74321653000.0
2025-07-18,885376.0,3823.715,3836.091,3785.442,3803.714,3837541200.0,71312671000.0
2025-07-21,885376.0,3806.973,3836.539,3796.619,3836.491,3757207900.0,62648126000.0
2025-07-22,885376.0,3827.616,3855.383,3806.927,3826.003,4170513200.0,73445311000.0
2025-07-23,885376.0,3812.548,3828.433,3788.081,3798.872,3614099200.0,59134235000.0
2025-07-24,885376.0,3806.383,3866.452,3806.383,3866.452,4166301100.0,71661505000.0
2025-07-25,885376.0,3866.341,3905.973,3857.904,3905.727,3873205100.0,64815098000.0
2025-07-28,885376.0,3917.862,3970.425,3903.205,3970.028,4480586100.0,85759175000.0
2025-07-29,885376.0,3956.68,3992.467,3944.417,3992.467,3954610400.0,76735596000.0
2025-07-30,885376.0,3986.599,3986.599,3913.816,3949.351,3911524100.0,72807441000.0
2025-07-31,885376.0,3952.595,4015.516,3925.615,3940.357,4461941300.0,89201931000.0
2025-08-01,885376.0,3936.865,3986.255,3923.6,3948.969,3621377800.0,69222539000.0
2025-08-04,885376.0,3922.439,4019.938,3920.464,4019.938,3039586700.0,57848398000.0
2025-08-05,885376.0,4034.868,4066.47,4033.578,4066.47,3437031400.0,67613465000.0
2025-08-06,885376.0,4058.834,4129.576,4048.104,4129.576,3870002300.0,72933093000.0
