date,open,high,low,close,volume,amount
2025-01-02,1690.916,1712.064,1651.806,1665.715,2663817900,28019497000.0
2025-01-03,1665.832,1670.504,1603.773,1607.411,2486402800,23187661000.0
2025-01-06,1597.474,1610.298,1574.648,1587.858,2086430500,18749434000.0
2025-01-07,1586.396,1603.305,1573.474,1603.242,1557013100,14922195000.0
2025-01-08,1597.48,1612.822,1562.988,1603.559,2034506200,18833835000.0
2025-01-09,1594.274,1608.4,1588.605,1598.262,1730589100,16176414000.0
2025-01-10,1597.742,1606.629,1560.9,1560.9,1749445900,16799727000.0
2025-01-13,1543.798,1562.754,1531.557,1559.363,1545611500,14826722000.0
2025-01-14,1563.322,1619.139,1563.322,1619.139,1984619900,19030121000.0
2025-01-15,1616.85,1626.786,1605.413,1614.177,1744460700,16131896000.0
2025-01-16,1619.367,1645.389,1609.389,1622.19,1731127200,16439965000.0
2025-01-17,1615.892,1624.78,1601.931,1615.538,1341526850,12632745500.0
2025-01-20,1625.955,1639.191,1612.596,1629.089,1415701800,13712510000.0
2025-01-21,1635.685,1638.218,1612.548,1622.076,1315384690,12065840200.0
2025-01-22,1614.863,1614.863,1592.971,1598.305,1372197700,12997692600.0
2025-01-23,1612.957,1635.468,1601.386,1601.386,2108913200,19848821000.0
2025-01-24,1600.022,1618.793,1593.01,1617.936,1984323400,18961172000.0
2025-01-27,1622.715,1635.907,1607.126,1607.126,1651602600,15222123000.0
2025-02-05,1619.355,1620.607,1603.764,1611.978,1520383000,15344391000.0
2025-02-06,1609.043,1638.403,1602.759,1638.351,1838756700,18685274000.0
2025-02-07,1638.061,1674.421,1635.542,1658.951,2404890100,25095482000.0
2025-02-10,1663.767,1693.159,1663.706,1693.131,2451101700,26695373000.0
2025-02-11,1694.486,1694.486,1670.004,1687.399,2162692200,24590855000.0
2025-02-12,1685.277,1708.734,1684.233,1708.705,2595701300,27737940000.0
2025-02-13,1709.649,1719.751,1696.989,1703.381,2899345000,31055233000.0
2025-02-14,1701.853,1701.853,1687.517,1694.981,2196217800,24946107000.0
2025-02-17,1699.969,1710.833,1694.246,1709.584,2206975100,24143538000.0
2025-02-18,1706.509,1706.509,1657.051,1663.814,2253935200,29427271000.0
2025-02-19,1665.388,1688.083,1665.388,1687.772,1890296600,29119454000.0
2025-02-20,1684.009,1703.604,1682.315,1700.371,2331077700,29651485000.0
2025-02-21,1703.516,1711.233,1687.267,1709.983,2618135100,34197878000.0
2025-02-24,1713.96,1731.536,1713.96,1726.975,2425624600,31464122000.0
2025-02-25,1712.269,1732.568,1705.75,1715.939,2730327600,37447137000.0
2025-02-26,1715.265,1727.101,1715.265,1727.043,2354673200,29754619000.0
2025-02-27,1725.342,1734.206,1705.363,1724.749,2467082300,30753436000.0
2025-02-28,1716.68,1717.925,1676.972,1678.273,2159794900,25288109000.0
2025-03-03,1680.301,1694.766,1673.059,1680.982,1865360500,21884182000.0
2025-03-04,1672.769,1692.918,1671.728,1692.481,1676810300,21194182000.0
2025-03-05,1694.57,1694.775,1669.697,1687.713,1951719600,25532789000.0
2025-03-06,1689.293,1714.115,1686.376,1712.807,2088678400,27661769000.0
2025-03-07,1707.816,1707.816,1687.308,1692.392,1956518800,26765647000.0
2025-03-10,1692.919,1703.881,1689.315,1703.807,1771104500,24274522000.0
2025-03-11,1685.62,1716.032,1683.248,1716.032,2038902500,27539930000.0
2025-03-12,1717.501,1728.566,1714.979,1717.635,2096521500,27979534000.0
2025-03-13,1714.259,1717.994,1694.076,1712.299,2225320000,26832099000.0
2025-03-14,1710.189,1739.081,1704.165,1739.081,2220491300,25881190000.0
