2025-01-02,6700.196,6971.787,6700.196,6780.943,962719710,7502406500.0
2025-01-03,6757.013,6763.69,6374.676,6382.553,880278970,6384010900.0
2025-01-06,6276.691,6349.949,6112.938,6218.533,768587330,5411404600.0
2025-01-07,6207.259,6401.412,6204.83,6401.412,607790930,4572236000.0
2025-01-08,6366.124,6583.702,6322.298,6538.312,585597140,5259628000.0
2025-01-09,6489.051,6739.489,6480.574,6672.024,700388130,5789341600.0
2025-01-10,6590.353,6608.926,6329.211,6329.211,612268080,4889600300.0
2025-01-13,6249.497,6249.497,6080.581,6214.67,498516390,3789136400.0
2025-01-14,6365.684,6677.984,6365.684,6677.384,702134480,5831420500.0
2025-01-15,6838.629,6966.497,6830.209,6871.881,727004740,6701005300.0
2025-01-16,6953.238,7168.428,6880.209,7050.803,1164769240,11292874400.0
2025-01-17,7035.591,7140.585,6986.647,7050.428,866440470,8698621400.0
2025-01-20,6976.027,7009.995,6841.3,6931.754,753117790,7264030800.0
2025-01-21,6920.852,6927.642,6808.084,6915.943,596751270,5817453600.0
2025-01-22,6835.073,6853.658,6747.002,6768.23,659414530,5491496900.0
2025-01-23,6812.691,6899.887,6679.736,6679.736,597825820,5433677200.0
2025-01-24,6639.749,6922.038,6639.749,6918.795,610380050,6198169900.0
2025-01-27,6939.757,7024.038,6811.927,6814.728,514606030,5661644400.0
2025-02-05,6816.836,6861.481,6735.016,6842.386,469245390,5521154200.0
2025-02-06,6794.655,6915.487,6735.801,6915.487,475014600,5355098500.0
2025-02-07,6888.197,7074.261,6882.998,6972.038,574037990,6146558400.0
2025-02-10,6982.457,7079.772,6961.242,7079.772,641949020,5928087400.0
2025-02-11,7084.043,7192.312,7016.54,7172.403,565413840,6987189500.0
2025-02-12,7095.229,7222.206,7073.394,7209.259,607901330,6914465500.0
2025-02-13,7233.735,7233.735,7087.31,7087.655,581436320,6572977500.0
2025-02-14,7043.597,7114.854,6999.541,7111.008,498308420,5805126300.0
2025-02-17,7142.28,7151.832,7055.904,7123.825,474880860,5575698400.0
2025-02-18,7078.378,7079.392,6766.209,6775.081,518601580,5361893000.0
2025-02-19,6784.987,6908.591,6774.771,6908.591,340373730,3547912700.0
2025-02-20,6891.403,6985.835,6871.266,6978.277,474738500,4312042900.0
2025-02-21,6998.601,7042.091,6865.589,7037.501,528986180,5512584700.0
2025-02-24,7005.952,7033.802,6935.341,6988.792,388140590,3888350800.0
2025-02-25,6919.355,7006.623,6881.827,6932.6,368941390,3342839200.0
2025-02-26,6951.468,6995.501,6921.672,6961.023,480138310,4267769700.0
2025-02-27,6958.863,7038.784,6869.035,6975.162,433066680,4071669400.0
2025-02-28,6930.814,6930.814,6677.02,6693.899,465785580,4052093500.0
2025-03-03,6711.438,6909.242,6661.248,6828.161,384029830,3865027100.0
2025-03-04,6778.418,6847.674,6757.364,6844.416,291876700,3168113400.0
2025-03-05,6828.138,6879.668,6707.812,6875.455,373985770,3165256600.0
2025-03-06,6914.635,7120.215,6914.635,7109.377,474760420,5644838100.0
2025-03-07,7106.76,7186.557,6986.834,7032.214,462637130,6420384100.0
2025-03-10,7021.575,7043.518,6951.609,6998.578,275125910,3515868000.0
2025-03-11,6940.941,7049.895,6931.494,7049.895,260666870,2606135400.0
2025-03-12,7115.741,7262.416,7115.741,7234.903,462123310,4851672400.0
2025-03-13,7252.86,7254.681,7034.959,7152.335,423039480,4798102000.0
2025-03-14,7118.803,7267.804,7091.943,7251.634,428551560,4533383400.0
2025-03-17,7254.849,7276.117,7205.588,7231.441,440845060,4154008700.0
2025-03-18,7239.128,7248.0,7176.745,7225.38,339096350,3043143500.0
2025-03-19,7196.748,7196.748,7128.499,7154.652,283263750,2661454700.0
2025-03-20,7152.71,7164.671,7080.974,7086.462,307109330,2492956300.0
2025-03-21,7083.087,7083.087,6946.865,6977.586,323052800,2618610100.0
2025-03-24,6957.662,6991.32,6726.198,6864.227,325060170,2764013200.0
2025-03-25,6862.65,6862.65,6734.025,6783.965,246019270,1979143200.0
2025-03-26,6786.675,6880.206,6783.417,6849.319,223529040,1793918000.0
2025-03-27,6846.048,6930.401,6765.52,6884.48,327064150,2706757000.0
2025-03-28,6865.889,6866.291,6761.213,6785.054,302049570,2690264700.0
2025-03-31,6685.191,6700.605,6582.47,6657.907,218451620,2487204000.0
2025-04-01,6606.86,6670.373,6605.912,6617.55,161805460,1708215300.0
2025-04-02,6557.31,6695.718,6553.268,6615.655,438233820,2594713000.0
2025-04-03,6498.357,6609.681,6491.811,6572.258,360487760,2488169800.0
2025-04-07,6089.294,6165.015,5657.378,5658.709,357791400,2293223200.0
2025-04-08,5569.863,5789.567,5553.829,5671.276,441501250,3000436800.0
2025-04-09,5583.116,5897.369,5236.699,5859.025,473352920,3256477700.0
2025-04-10,6011.525,6229.849,6011.525,6197.266,342912170,3184988400.0
2025-04-11,6197.894,6302.112,6188.368,6244.659,300409110,2700435500.0
2025-04-14,6373.973,6706.124,6373.973,6596.34,705743520,5276909100.0
2025-04-15,6600.754,6875.868,6471.382,6804.465,970299690,7224216300.0
2025-04-16,6819.992,6985.507,6636.729,6701.218,786458450,6654616500.0
2025-04-17,6593.109,6930.975,6553.713,6814.522,733614290,5892159000.0
2025-04-18,6804.316,6804.316,6609.006,6642.957,719433600,5211652300.0
2025-04-21,6624.371,6999.122,6624.371,6970.423,614413020,5658786200.0
2025-04-22,7020.172,7122.219,6974.042,6994.691,573737580,6118024000.0
