date,code,open,high,low,close,volume,amount
2025-01-02,886053.0,799.598,806.515,774.971,781.827,750758720.0,11390849100.0
2025-01-03,886053.0,784.684,786.729,755.243,756.073,773428830.0,10525442600.0
2025-01-06,886053.0,751.577,763.71,741.154,750.601,732020000.0,10587500000.0
2025-01-07,886053.0,749.936,761.247,744.132,761.247,641004860.0,8635701400.0
2025-01-08,886053.0,758.67,767.055,740.036,760.882,822814300.0,11289767100.0
2025-01-09,886053.0,758.098,773.423,757.638,764.708,687859400.0,9750841700.0
2025-01-10,886053.0,762.488,768.622,736.991,737.023,691244510.0,9274766900.0
2025-01-13,886053.0,727.926,742.69,723.657,736.427,680065610.0,8277520500.0
2025-01-14,886053.0,738.396,770.457,735.869,770.422,875120310.0,11331660700.0
2025-01-15,886053.0,769.977,789.721,760.702,776.955,1105939590.0,15616447000.0
2025-01-16,886053.0,777.684,795.463,774.239,785.073,986863350.0,13719953000.0
2025-01-17,886053.0,780.976,786.865,772.09,781.602,776019000.0,10409890700.0
2025-01-20,886053.0,784.907,788.91,776.442,780.637,694221390.0,9308798100.0
2025-01-21,886053.0,783.617,784.942,764.19,770.799,710652910.0,9756344000.0
2025-01-22,886053.0,767.351,767.351,755.168,758.399,639788530.0,8853489300.0
2025-01-23,886053.0,763.603,771.854,753.988,753.988,782990030.0,11128390700.0
2025-01-24,886053.0,750.393,773.851,750.211,773.286,956213460.0,13601811000.0
2025-01-27,886053.0,771.852,777.995,754.774,754.774,687806880.0,10494637400.0
2025-02-05,886053.0,757.721,768.306,751.537,761.215,747169750.0,10847882700.0
2025-02-06,886053.0,760.346,786.177,755.104,786.177,927951140.0,12742346100.0
2025-02-07,886053.0,786.54,823.038,786.54,813.486,1481293600.0,22258675000.0
2025-02-10,886053.0,812.894,814.179,800.727,814.179,1103062780.0,15401910000.0
2025-02-11,886053.0,813.96,813.96,794.281,799.829,901285330.0,12792827600.0
2025-02-12,886053.0,798.087,811.214,796.788,811.214,863734550.0,11822402400.0
2025-02-13,886053.0,810.436,812.447,800.526,800.526,815575880.0,11200937700.0
2025-02-14,886053.0,799.075,811.274,799.075,803.773,842232390.0,11354193700.0
2025-02-17,886053.0,803.077,811.977,801.172,811.882,953182980.0,13908234000.0
