date,open,high,low,close,volume,amount
2025-01-02,1214.164,1224.562,1183.603,1192.662,3883187900,26133039000.0
2025-01-03,1193.454,1198.145,1163.362,1164.928,3557026000,23649608000.0
2025-01-06,1161.287,1171.442,1139.603,1157.268,2886971300,19421858000.0
2025-01-07,1157.614,1177.266,1154.0,1177.124,2753149400,18820008000.0
2025-01-08,1174.576,1178.806,1145.826,1173.396,3257336600,22243933000.0
2025-01-09,1167.144,1171.96,1161.706,1165.742,2465445700,16824197000.0
2025-01-10,1165.225,1170.744,1136.974,1136.974,2391400700,15634570000.0
2025-01-13,1134.886,1149.936,1128.71,1143.819,2605669700,17551873000.0
2025-01-14,1146.796,1185.729,1146.796,1185.729,3086425400,20012592000.0
2025-01-15,1186.826,1186.983,1175.235,1178.064,2731428100,17754626000.0
2025-01-16,1184.515,1198.766,1179.019,1189.118,2952357600,19576834000.0
2025-01-17,1185.293,1191.69,1176.393,1187.918,2569669500,17329041000.0
2025-01-20,1194.079,1197.763,1185.177,1192.604,2777336700,19118871000.0
2025-01-21,1199.168,1200.235,1178.243,1186.993,2591755600,17745138000.0
2025-01-22,1184.163,1184.558,1173.268,1177.055,2267580200,16073436000.0
2025-01-23,1184.89,1195.792,1173.377,1173.377,2695032000,18739337000.0
2025-01-24,1171.413,1179.704,1162.324,1178.014,2603621700,16912865000.0
2025-01-27,1181.971,1195.701,1181.547,1181.665,2747697900,17763228000.0
2025-02-05,1186.95,1187.97,1172.771,1178.902,2544652700,17079237000.0
2025-02-06,1177.912,1192.385,1171.918,1192.385,2580909200,16967636000.0
2025-02-07,1192.191,1213.926,1190.037,1205.598,3326036900,21807519000.0
2025-02-10,1207.379,1216.568,1204.43,1216.343,3149402500,20324934000.0
2025-02-11,1218.16,1218.16,1206.799,1214.416,2965458000,19802421000.0
2025-02-12,1212.655,1219.01,1207.382,1219.01,2895072100,19498280000.0
2025-02-13,1218.683,1219.757,1207.706,1207.706,3149246200,21306286000.0
2025-02-14,1207.514,1209.946,1200.504,1204.552,2967094200,20010878000.0
2025-02-17,1207.73,1217.088,1203.232,1217.088,3422325300,23147342000.0
2025-02-18,1218.783,1219.456,1191.987,1195.727,3496991700,23933299000.0
2025-02-19,1195.088,1208.61,1193.282,1208.61,3465913400,23376363000.0
2025-02-20,1208.781,1217.398,1204.961,1216.899,3100976600,21600690000.0
2025-02-21,1217.057,1217.523,1204.304,1214.157,3168700600,22727805000.0
2025-02-24,1213.302,1222.366,1211.228,1219.203,3312782900,24155963000.0
2025-02-25,1211.177,1219.766,1207.517,1210.449,2833646200,19375110000.0
2025-02-26,1212.161,1223.789,1212.161,1223.761,3016743000,20368016000.0
2025-02-27,1225.025,1226.591,1209.365,1224.46,3033341300,21326452000.0
2025-02-28,1223.336,1230.026,1209.271,1210.869,3554860600,24230764000.0
2025-03-03,1212.098,1224.36,1206.746,1211.965,3017553500,20916981000.0
2025-03-04,1207.644,1221.741,1203.927,1221.354,2573994500,18899905000.0
2025-03-05,1221.556,1222.321,1207.578,1222.321,2505063600,17457121000.0
2025-03-06,1224.185,1228.884,1218.134,1227.431,3043839900,22606633000.0
2025-03-07,1223.795,1235.761,1222.555,1229.379,3103303800,23105309000.0
2025-03-10,1230.69,1240.705,1230.69,1237.923,2659773500,19388192000.0
2025-03-11,1227.955,1240.658,1224.81,1240.658,2564364900,18919921000.0
2025-03-12,1243.482,1251.738,1239.308,1248.258,2793919300,20494950000.0
2025-03-13,1247.911,1254.588,1237.177,1254.572,3695091600,25952473000.0
2025-03-14,1254.448,1269.433,1249.658,1269.005,4179662800,28789796000.0
2025-03-17,1273.682,1288.03,1273.682,1284.238,4214553400,30825534000.0
2025-03-18,1284.913,1292.504,1279.972,1292.456,3445348600,26165801000.0
2025-03-19,1288.677,1293.869,1283.255,1287.158,3757935400,26588675000.0
2025-03-20,1284.735,1304.092,1284.355,1296.533,4568070600,31893752000.0
2025-03-21,1294.626,1319.995,1294.626,1305.656,6423564400,45503133000.0
2025-03-24,1307.308,1308.835,1269.36,1296.221,6065500200,42503396000.0
2025-03-25,1290.402,1307.314,1285.304,1300.977,5411886500,37961037000.0
2025-03-26,1293.687,1305.804,1293.321,1301.094,4597797100,33386864000.0
2025-03-27,1297.945,1298.93,1280.026,1284.166,4146910700,29339438000.0
2025-03-28,1280.079,1281.387,1259.789,1261.182,3919741400,27759132000.0
2025-03-31,1252.566,1255.372,1234.189,1245.776,3731225700,27323906000.0
2025-04-01,1250.83,1273.296,1250.83,1268.87,3714524000,27284464000.0
2025-04-02,1268.195,1270.372,1259.721,1262.066,3208511000,24515697000.0
2025-04-03,1251.101,1268.303,1250.97,1264.461,3267521900,25236370000.0
2025-04-07,1201.052,1201.052,1116.268,1125.05,5794985600,37794789000.0
2025-04-08,1122.069,1149.184,1117.651,1137.37,5230563500,34609631000.0
2025-04-09,1123.311,1168.412,1077.822,1162.577,5302555400,35172855000.0
2025-04-10,1177.634,1197.551,1177.634,1185.638,4720481500,33048677000.0
2025-04-11,1177.26,1198.827,1177.26,1188.906,3561650600,25357252000.0
2025-04-14,1198.64,1217.095,1198.64,1213.211,3743591000,27082957000.0
2025-04-15,1214.511,1215.609,1202.626,1212.85,3148067900,22159631000.0
2025-04-16,1209.44,1210.884,1183.566,1200.188,3369314000,22816995000.0
2025-04-17,1195.902,1214.161,1195.097,1208.154,3137598900,20929940000.0
2025-04-18,1207.203,1214.711,1200.029,1208.78,3145621800,21196333000.0
2025-04-21,1207.949,1226.044,1205.143,1225.72,2946964400,20292432000.0
2025-04-22,1225.424,1231.547,1223.959,1228.046,3343627800,23670304000.0
2025-04-23,1230.657,1238.654,1230.657,1234.489,3639329300,24918923000.0
2025-04-24,1233.582,1241.58,1225.997,1233.198,3473476500,24267462000.0
2025-04-25,1233.887,1242.003,1229.394,1237.615,3404815500,23575982000.0
2025-04-28,1238.044,1238.485,1221.903,1223.518,3426872700,23592911000.0
2025-04-29,1218.259,1229.184,1214.29,1223.624,3628400500,22218490000.0
2025-04-30,1221.703,1230.804,1221.703,1225.108,3462837800,22930192000.0
2025-05-06,1232.52,1253.418,1232.52,1253.418,3532631000,25375171000.0
2025-05-07,1264.095,1269.229,1258.0,1266.828,4168030600,29423397000.0
2025-05-08,1264.036,1277.853,1260.596,1276.858,3273082800,23430232000.0
2025-05-09,1277.197,1277.927,1265.465,1268.303,3158626000,22419140000.0
2025-05-12,1273.973,1277.454,1268.247,1277.337,3215419100,22927223000.0
2025-05-13,1285.63,1286.958,1273.588,1275.86,3351991400,23656977000.0
2025-05-14,1275.808,1284.091,1267.792,1281.658,3607184400,26863985000.0
2025-05-15,1280.575,1284.845,1274.302,1275.252,3422350700,25440251000.0
2025-05-16,1275.302,1282.87,1275.302,1278.579,3128276600,23315867000.0
2025-05-19,1283.588,1292.015,1276.008,1292.015,3074694400,22632691000.0
2025-05-20,1291.538,1303.249,1287.257,1303.201,3103821300,23770946000.0
2025-05-21,1303.94,1305.683,1297.603,1300.355,3491466300,25834951000.0
2025-05-22,1295.9,1301.267,1282.496,1283.242,3099368400,23220860000.0
2025-05-23,1282.418,1291.693,1269.801,1269.801,3098282900,22958703000.0
2025-05-26,1272.005,1288.613,1270.772,1288.408,2910146000,21730958000.0
2025-05-27,1288.841,1296.133,1283.631,1294.468,2939025500,22293066000.0
2025-05-28,1295.11,1303.357,1295.11,1299.374,3357214400,26498778000.0
2025-05-29,1296.422,1314.255,1295.185,1312.854,3384552200,26769057000.0
2025-05-30,1309.595,1310.064,1294.814,1295.069,3215661300,25303116000.0
2025-06-03,1288.664,1302.928,1288.664,1302.928,2841281100,22345267000.0
2025-06-04,1306.331,1316.451,1305.104,1316.291,3056437600,24375376000.0
2025-06-05,1315.402,1318.861,1308.124,1312.611,2829458600,22801675000.0
2025-06-06,1315.327,1323.094,1313.302,1321.183,2957619800,23996969000.0
2025-06-09,1324.303,1332.947,1324.274,1332.756,2830597000,23770300000.0
2025-06-10,1334.179,1334.744,1310.8,1324.69,3682195100,29173705000.0
2025-06-11,1324.582,1331.338,1322.107,1329.133,3059764100,23797261000.0
2025-06-12,1331.265,1333.623,1325.717,1331.702,3226421800,25086906000.0
2025-06-13,1345.925,1355.906,1345.925,1350.44,6828849700,48450950000.0
2025-06-16,1364.955,1379.493,1362.197,1366.851,6816556000,47124273000.0
2025-06-17,1359.585,1386.746,1354.167,1386.271,7057754700,49070825000.0
2025-06-18,1389.949,1394.283,1375.481,1380.35,5847023100,42670109000.0
2025-06-19,1370.574,1391.752,1349.167,1379.791,6921644300,48475047000.0
2025-06-20,1370.984,1376.894,1357.391,1357.391,5116845600,37305633000.0
2025-06-23,1370.257,1384.915,1366.747,1384.424,5826555500,42985689000.0
2025-06-24,1352.412,1364.849,1349.659,1362.509,6098102100,42858797000.0
2025-06-25,1355.417,1361.842,1351.145,1361.842,4842709500,35028283000.0
2025-06-26,1358.694,1371.103,1358.436,1367.848,4961299800,36544862000.0
2025-06-27,1362.284,1368.814,1361.145,1362.185,4025661300,28854219000.0
2025-06-30,1363.167,1375.741,1362.814,1375.549,3994503500,30047400000.0
2025-07-01,1376.867,1379.464,1370.532,1379.464,3938229700,31280356000.0
2025-07-02,1384.523,1390.41,1380.632,1388.244,4788176900,37837196000.0
2025-07-03,1387.717,1389.025,1379.373,1384.645,3735693500,29539926000.0
2025-07-04,1383.554,1385.428,1372.655,1373.448,3846308300,28859683000.0
2025-07-07,1372.048,1385.865,1369.2,1385.865,3744415200,27953825000.0
2025-07-08,1386.789,1393.672,1382.574,1393.672,3732630300,28452381000.0
2025-07-09,1393.647,1400.895,1389.418,1392.331,3873143900,29416394000.0
2025-07-10,1392.947,1405.224,1392.947,1403.264,4364266000,33486560000.0
2025-07-11,1402.36,1406.228,1393.632,1403.911,4520203400,33427924000.0
