date,code,open,high,low,close,volume,amount
2025-01-02,885973,999.131,1013.616,978.943,986.753,2943422400,21494243000.0
2025-01-03,885973,988.269,1000.684,967.189,968.446,3073426400,24136983000.0
2025-01-06,885973,969.83,988.981,954.782,977.021,2381376300,19832229000.0
2025-01-07,885973,979.542,998.513,976.476,998.498,2511562100,19875868000.0
2025-01-08,885973,995.15,996.523,970.175,991.518,2685635100,19282099000.0
2025-01-09,885973,987.002,998.851,983.474,994.102,1920235600,14759259000.0
2025-01-10,885973,993.956,1003.095,972.907,972.907,2072122600,15872201000.0
2025-01-13,885973,961.626,990.714,958.087,986.652,2177978400,19610516000.0
2025-01-14,885973,987.224,1014.274,986.124,1013.476,2457974800,20595352000.0
2025-01-15,885973,1011.683,1014.161,999.176,1005.934,2191734300,19276172000.0
2025-01-16,885973,1011.582,1028.822,1011.517,1022.197,2729694500,22412349000.0
2025-01-17,885973,1021.849,1026.841,1013.938,1023.766,2027589600,16866340000.0
2025-01-20,885973,1026.682,1028.403,1017.368,1024.151,1970425100,16932152000.0
2025-01-21,885973,1026.348,1027.328,1011.815,1017.592,2087271500,16160668000.0
2025-01-22,885973,1014.418,1014.418,1005.186,1008.995,1995552800,15792186000.0
2025-01-23,885973,1016.457,1027.801,1004.25,1004.25,2390920800,18846597000.0
2025-01-24,885973,1005.442,1015.84,1001.269,1015.099,2093657400,16246011000.0
2025-01-27,885973,1016.157,1026.363,1012.134,1012.53,1982609000,15120706000.0
2025-02-05,885973,1022.148,1024.369,1014.445,1022.511,2350123800,20233853000.0
2025-02-06,885973,1021.809,1036.632,1017.301,1036.612,2305126200,20036245000.0
2025-02-07,885973,1034.92,1053.575,1032.874,1048.076,2787997100,24080511000.0
2025-02-10,885973,1049.932,1055.357,1046.983,1053.514,2539562400,23005664000.0
2025-02-11,885973,1055.478,1058.744,1048.345,1055.097,2987687900,26709232000.0
2025-02-12,885973,1049.357,1055.442,1041.005,1055.257,2487796400,22337308000.0
2025-02-13,885973,1055.005,1061.49,1049.775,1049.775,2210418200,19864720000.0
2025-02-14,885973,1050.116,1056.545,1043.368,1048.634,2005419800,18439967000.0
2025-02-17,885973,1044.619,1046.206,1036.627,1044.46,2433680400,22712138000.0
2025-02-18,885973,1044.95,1047.921,1031.758,1035.059,2447615400,19926173000.0
2025-02-19,885973,1035.194,1044.849,1034.213,1044.764,2058132600,17821486000.0
2025-02-20,885973,1044.468,1049.163,1039.412,1047.828,2019305600,17798707000.0
2025-02-21,885973,1047.427,1052.313,1042.288,1046.926,2523745400,22406659000.0
2025-02-24,885973,1049.336,1060.367,1046.94,1058.339,2543962000,21457785000.0
2025-02-25,885973,1055.902,1063.929,1051.837,1054.409,2544775900,24413729000.0
2025-02-26,885973,1053.698,1066.803,1053.698,1066.803,2858321100,23500440000.0
2025-02-27,885973,1067.093,1068.269,1050.355,1062.925,2554172600,24716237000.0
2025-02-28,885973,1059.246,1063.292,1043.506,1044.651,2480020500,24715920000.0
2025-03-03,885973,1051.301,1075.407,1051.301,1061.805,2478817700,27390714000.0
2025-03-04,885973,1056.77,1068.868,1054.749,1068.652,1973351600,21717928000.0
2025-03-05,885973,1066.996,1072.485,1053.353,1072.485,2095696600,20572233000.0
2025-03-06,885973,1078.269,1086.864,1074.667,1085.829,2811794700,29613378000.0
2025-03-07,885973,1084.834,1111.972,1084.834,1101.089,3468829600,34715715000.0
2025-03-10,885973,1110.621,1116.674,1104.478,1114.728,3718084000,40515582000.0
2025-03-11,885973,1101.639,1125.044,1097.675,1125.044,3341082100,35772226000.0
2025-03-12,885973,1127.997,1130.515,1121.568,1122.94,3238183000,34362661000.0
2025-03-13,885973,1126.857,1130.498,1112.818,1126.622,3117675100,34928139000.0
2025-03-14,885973,1152.712,1158.635,1137.193,1147.193,4385816500,48612407000.0
2025-03-17,885973,1141.901,1147.702,1139.151,1140.995,3490254800,37317474000.0
2025-03-18,885973,1143.906,1160.044,1142.061,1150.165,3488946700,37849127000.0
2025-03-19,885973,1148.878,1150.538,1140.747,1147.588,2773831000,30257927000.0
2025-03-20,885973,1149.559,1152.629,1141.143,1142.852,2835934100,30781573000.0
2025-03-21,885973,1139.746,1148.621,1123.007,1127.505,2966444300,32078016000.0
2025-03-24,885973,1127.66,1141.862,1116.6,1136.662,3995583400,40834163000.0
2025-03-25,885973,1135.687,1150.48,1130.778,1142.017,3569266000,35715989000.0
2025-03-26,885973,1146.821,1168.675,1146.522,1152.728,4222241500,43035754000.0
2025-03-27,885973,1141.389,1144.119,1130.105,1130.869,3478998000,32456090000.0
2025-03-28,885973,1131.622,1133.333,1105.901,1111.94,2957329900,29850424000.0
2025-03-31,885973,1105.723,1105.787,1084.426,1095.205,2845809700,27589515000.0
2025-04-01,885973,1097.811,1108.724,1097.811,1102.93,2264070300,23145783000.0
2025-04-02,885973,1101.388,1109.427,1096.291,1098.451,1959679000,20763112000.0
2025-04-03,885973,1089.177,1101.446,1087.072,1093.855,2429428400,24782937000.0
2025-04-07,885973,1022.67,1024.245,967.621,973.435,3540126900,33319145000.0
2025-04-08,885973,967.179,979.476,952.036,967.126,4152258800,36438697000.0
2025-04-09,885973,949.97,989.423,913.3,985.285,4096635400,35194118000.0
2025-04-10,885973,1004.641,1024.222,1004.05,1013.761,3755159300,34725425000.0
2025-04-11,885973,1013.412,1028.572,1013.412,1019.38,2983403700,28828806000.0
2025-04-14,885973,1029.7,1051.333,1029.7,1045.975,3181476100,32120941000.0
2025-04-15,885973,1049.045,1049.259,1037.094,1044.024,2409662300,24428532000.0
2025-04-16,885973,1047.62,1048.147,1020.804,1033.548,2598314500,26016809000.0
2025-04-17,885973,1033.44,1043.761,1030.998,1033.803,2552614400,28781864000.0
2025-04-18,885973,1030.82,1037.557,1025.842,1033.006,2124418600,21171702000.0
2025-04-21,885973,1036.58,1062.836,1034.971,1062.658,2760583900,29950938000.0
2025-04-22,885973,1065.08,1075.278,1063.091,1070.777,3321623800,34041307000.0
2025-04-23,885973,1067.348,1073.593,1063.728,1066.705,3065669200,32766892000.0
2025-04-24,885973,1068.423,1070.865,1052.697,1057.121,2170899300,21411610000.0
2025-04-25,885973,1060.014,1069.038,1057.443,1057.679,2506566600,23651262000.0
2025-04-28,885973,1050.648,1050.648,1041.714,1042.959,2189830400,19060875000.0
2025-04-29,885973,1037.413,1047.41,1035.149,1041.086,1933226200,17229663000.0
2025-04-30,885973,1037.467,1039.578,1031.531,1032.487,2296037900,19683593000.0
2025-05-06,885973,1039.688,1058.856,1039.688,1058.739,2579139600,24996036000.0
2025-05-07,885973,1067.914,1069.682,1055.905,1064.099,2555961000,24906380000.0
2025-05-08,885973,1058.288,1069.789,1054.43,1065.677,2178778000,19781176000.0
2025-05-09,885973,1065.038,1069.272,1058.199,1065.604,2032625200,18933939000.0
2025-05-12,885973,1069.854,1077.063,1064.966,1077.063,2289754800,21932808000.0
2025-05-13,885973,1082.208,1083.0,1072.48,1075.455,2109939400,19853500000.0
2025-05-14,885973,1073.758,1086.124,1071.511,1084.798,2206930400,21240239000.0
2025-05-15,885973,1081.83,1082.736,1070.798,1072.048,2015870800,19577494000.0
2025-05-16,885973,1070.043,1077.643,1069.536,1071.294,1716133900,15867120000.0
2025-05-19,885973,1073.301,1078.392,1066.662,1077.885,1751017000,15189625000.0
2025-05-20,885973,1078.474,1088.141,1077.577,1088.049,1826597700,17636518000.0
2025-05-21,885973,1090.945,1094.602,1085.449,1093.894,2494822000,26389884000.0
2025-05-22,885973,1089.415,1091.896,1073.949,1074.753,1883015400,18228537000.0
2025-05-23,885973,1073.909,1084.209,1069.509,1070.387,1838187400,18483168000.0
2025-05-26,885973,1071.63,1084.308,1070.245,1082.169,1920420000,19367312000.0
2025-05-27,885973,1082.165,1082.979,1072.137,1078.659,2015703100,19459841000.0
2025-05-28,885973,1077.293,1082.739,1074.853,1077.112,1551099100,13905891000.0
2025-05-29,885973,1073.648,1085.762,1072.422,1082.302,1656785000,14224344000.0
2025-05-30,885973,1081.076,1081.076,1070.449,1072.639,1637441400,14565980000.0
2025-06-03,885973,1073.379,1086.858,1073.379,1086.189,1985170600,19912018000.0
2025-06-04,885973,1087.957,1103.644,1086.025,1102.952,2407516700,21507472000.0
2025-06-05,885973,1104.45,1106.039,1094.051,1099.791,1924540200,17655427000.0
2025-06-06,885973,1105.906,1119.833,1105.906,1118.292,3123803200,27390993000.0
2025-06-09,885973,1114.761,1119.183,1107.754,1119.109,2693478700,25340190000.0
2025-06-10,885973,1119.025,1121.198,1107.027,1115.47,2624248200,24231842000.0
2025-06-11,885973,1115.047,1138.341,1115.047,1136.332,2713736500,27993254000.0
2025-06-12,885973,1136.145,1145.977,1129.383,1145.359,2700249800,28261547000.0
2025-06-13,885973,1148.268,1150.668,1135.804,1136.686,3047321300,32514133000.0
2025-06-16,885973,1131.245,1141.706,1130.898,1136.266,2319057000,25467074000.0
2025-06-17,885973,1133.586,1138.656,1128.947,1132.519,1879035600,21197391000.0
2025-06-18,885973,1131.339,1131.501,1113.393,1120.012,1949169800,19597348000.0
2025-06-19,885973,1115.738,1118.209,1092.267,1095.18,2051823500,19893061000.0
2025-06-20,885973,1094.38,1101.953,1091.622,1091.738,1634732000,16251185000.0
2025-06-23,885973,1090.704,1112.084,1090.704,1111.162,1827817900,21733945000.0
2025-06-24,885973,1111.883,1127.754,1111.031,1127.478,2138931200,25739488000.0
2025-06-25,885973,1127.214,1134.811,1124.587,1134.44,2070099400,22962571000.0
2025-06-26,885973,1135.052,1145.754,1133.015,1134.231,2446160400,25733990000.0
2025-06-27,885973,1142.253,1163.202,1142.253,1156.306,3681835300,37372920000.0
2025-06-30,885973,1161.912,1163.009,1152.869,1160.42,2904762900,30074430000.0
2025-07-01,885973,1159.658,1169.891,1147.391,1169.891,2909256700,30473444000.0
2025-07-02,885973,1166.004,1188.625,1164.548,1184.259,3688543700,37154935000.0
2025-07-03,885973,1189.243,1192.635,1179.369,1188.973,2837759800,30639533000.0
2025-07-04,885973,1183.918,1183.918,1165.924,1167.055,2869399300,30766108000.0
2025-07-07,885973,1160.908,1170.705,1159.938,1170.332,2112525500,20575137000.0
2025-07-08,885973,1172.171,1188.309,1172.171,1187.867,2562368000,25961632000.0
2025-07-09,885973,1196.453,1196.977,1173.079,1175.473,3706959500,37376790000.0
2025-07-10,885973,1175.705,1188.415,1175.705,1186.394,2920659100,28655498000.0
2025-07-11,885973,1190.036,1220.529,1186.642,1210.344,4019820800,40694213000.0
2025-07-14,885973,1219.953,1235.481,1219.953,1222.786,4181253400,42557839000.0
2025-07-15,885973,1215.935,1222.239,1196.378,1204.391,3621478600,34855143000.0
2025-07-16,885973,1199.703,1205.104,1189.772,1196.315,2708795400,26314658000.0
2025-07-17,885973,1195.092,1200.226,1192.672,1198.545,2470576300,25796407000.0
2025-07-18,885973,1201.551,1224.24,1201.551,1222.111,3375556700,36031997000.0
2025-07-21,885973,1232.362,1256.372,1232.362,1256.284,4937301900,46408526000.0
2025-07-22,885973,1261.737,1283.306,1255.404,1283.306,5370920200,54190136000.0
2025-07-23,885973,1289.563,1290.065,1273.291,1275.489,4597337300,47040380000.0
2025-07-24,885973,1274.104,1308.306,1272.666,1307.096,6026552500,63525011000.0
2025-07-25,885973,1306.225,1307.023,1293.551,1295.888,5148394300,57348708000.0
2025-07-28,885973,1285.8,1289.242,1271.326,1282.821,4113380100,46713865000.0
2025-07-29,885973,1278.331,1284.374,1269.603,1281.203,3682226200,43403562000.0
2025-07-30,885973,1282.88,1284.307,1259.404,1269.416,3927017000,44502416000.0
2025-07-31,885973,1257.371,1258.038,1234.509,1239.45,4127385100,47217255000.0
2025-08-01,885973,1239.387,1247.644,1239.387,1243.695,2764466200,31995700000.0
2025-08-04,885973,1243.383,1259.605,1241.587,1258.96,3045727400,37590785000.0
2025-08-05,885973,1262.035,1269.406,1259.714,1268.352,3434779500,36184898000.0
2025-08-06,885973,1266.095,1274.07,1263.513,1273.859,3694120300,35610205000.0
2025-08-07,885973,1274.795,1280.126,1260.815,1279.951,3926848200,40025831000.0
2025-08-08,885973,1278.01,1293.463,1276.327,1291.059,3700832100,42571716000.0
2025-08-11,885973,1299.996,1302.805,1289.979,1300.441,3788601500,44614665000.0
2025-08-12,885973,1297.223,1297.223,1287.488,1293.299,3035585400,34466888000.0
2025-08-13,885973,1294.571,1316.62,1294.571,1315.366,4141423600,46054815000.0
2025-08-14,885973,1317.617,1319.279,1293.326,1293.326,4552816700,48632046000.0
2025-08-15,885973,1289.025,1323.658,1289.025,1320.193,4521935300,48357080000.0
2025-08-18,885973,1327.421,1336.488,1317.294,1330.447,5025217000,57598097000.0
2025-08-19,885973,1331.628,1343.04,1324.564,1335.11,4625078000,53033455000.0
2025-08-20,885973,1329.59,1360.471,1327.94,1354.263,4507742500,52919091000.0
2025-08-21,885973,1355.386,1366.839,1345.569,1351.317,4205523500,45757069000.0
2025-08-22,885973,1348.526,1358.259,1343.513,1356.83,3885526000,46537390000.0
