date,code,open,high,low,close,volume,amount
2025-01-02,881131.0,5806.228,5920.64,5694.848,5740.47,916802840.0,16967030000.0
2025-01-03,881131.0,5745.75,5773.774,5512.534,5523.782,874366580.0,13630472000.0
2025-01-06,881131.0,5524.413,5607.614,5404.844,5538.992,606566180.0,11036448300.0
2025-01-07,881131.0,5566.146,5697.457,5554.714,5697.457,679744950.0,11307956200.0
2025-01-08,881131.0,5690.611,5817.118,5577.876,5786.347,1062337270.0,16965893000.0
2025-01-09,881131.0,5767.235,5863.985,5761.435,5838.023,834879350.0,15278600000.0
2025-01-10,881131.0,5836.695,5858.927,5660.74,5661.186,1358442500.0,21092545000.0
2025-01-13,881131.0,5581.897,5678.591,5498.558,5628.308,1117423040.0,18004281000.0
2025-01-14,881131.0,5678.499,5948.808,5678.499,5948.808,948591680.0,16723134000.0
2025-01-15,881131.0,6008.135,6008.135,5892.257,5913.029,1719384800.0,23127025000.0
2025-01-16,881131.0,5939.714,6064.673,5920.384,5993.153,1634543500.0,21525172000.0
2025-01-17,881131.0,5946.819,6008.03,5913.835,5967.342,1344841000.0,16990786000.0
2025-01-20,881131.0,6000.433,6048.035,5976.275,6012.006,1142534990.0,17165413000.0
2025-01-21,881131.0,6036.841,6043.58,5943.924,6013.385,1181618590.0,18189321000.0
2025-01-22,881131.0,5976.852,5976.852,5893.222,5912.566,908307570.0,15482037000.0
2025-01-23,881131.0,5978.762,6031.435,5928.599,5928.599,1030514600.0,16142464000.0
2025-01-24,881131.0,5906.106,5983.261,5873.654,5976.654,1013325030.0,16638982000.0
2025-01-27,881131.0,5986.337,6009.639,5904.516,5905.017,775507080.0,12526335000.0
2025-02-05,881131.0,5939.094,5950.819,5884.582,5920.344,832136270.0,16270506000.0
2025-02-06,881131.0,5916.037,6114.293,5904.447,6114.293,1097637380.0,19608345000.0
2025-02-07,881131.0,6105.821,6237.526,6091.757,6172.236,1199824140.0,22488993000.0
2025-02-10,881131.0,6158.915,6220.019,6113.086,6219.455,1033842290.0,18796545000.0
2025-02-11,881131.0,6225.147,6270.581,6199.436,6234.572,941701140.0,16295602000.0
2025-02-12,881131.0,6217.991,6290.931,6198.39,6286.575,1064789360.0,19393335000.0
2025-02-13,881131.0,6285.805,6287.888,6181.493,6193.189,1218455120.0,19053078000.0
2025-02-14,881131.0,6177.167,6204.098,6140.664,6170.597,1005837750.0,14650046000.0
2025-02-17,881131.0,6179.662,6256.849,6179.662,6250.678,1068517900.0,19359029000.0
2025-02-18,881131.0,6237.825,6261.784,6101.365,6126.8,1074368640.0,17803822000.0
2025-02-19,881131.0,6128.046,6297.613,6128.046,6297.613,1094388540.0,22699878000.0
2025-02-20,881131.0,6307.619,6431.484,6303.396,6417.838,1175841900.0,21441705000.0
2025-02-21,881131.0,6428.037,6477.215,6378.004,6470.001,1721018200.0,28035573000.0
2025-02-24,881131.0,6473.498,6555.534,6438.883,6528.603,1696263700.0,27192401000.0
2025-02-25,881131.0,6440.121,6570.812,6417.697,6515.545,1421423600.0,24897110000.0
2025-02-26,881131.0,6521.238,6668.225,6521.238,6663.769,1570378400.0,28051555000.0
2025-02-27,881131.0,6688.697,6768.977,6636.777,6742.166,1843845600.0,36643886000.0
2025-02-28,881131.0,6730.361,6733.267,6514.117,6524.267,1483047200.0,28284868000.0
2025-03-03,881131.0,6540.317,6591.771,6438.272,6508.813,1254607420.0,21644568000.0
2025-03-04,881131.0,6477.679,6662.085,6477.679,6653.796,1447612000.0,24674532000.0
2025-03-05,881131.0,6646.102,6717.097,6600.44,6715.432,1219555110.0,20461129000.0
2025-03-06,881131.0,6723.01,6838.962,6723.01,6826.042,1552956900.0,23968901000.0
2025-03-07,881131.0,6803.348,6855.094,6749.282,6801.78,1198776730.0,19248621000.0
2025-03-10,881131.0,6821.501,6840.077,6763.371,6840.077,1016547150.0,16990846000.0
2025-03-11,881131.0,6738.622,6847.442,6726.327,6847.442,1094146000.0,18806696000.0
2025-03-12,881131.0,6870.534,6932.288,6860.082,6871.125,1128527660.0,18657443000.0
2025-03-13,881131.0,6879.377,6905.266,6711.173,6806.203,1017231990.0,17757537000.0
2025-03-14,881131.0,6814.135,6975.974,6773.111,6975.805,1212781570.0,24029461000.0
2025-03-17,881131.0,7016.346,7081.056,6986.681,7070.629,1016380350.0,18316012000.0
2025-03-18,881131.0,7088.17,7212.638,7056.943,7212.638,1115254000.0,22865060000.0
2025-03-19,881131.0,7202.568,7265.86,7146.547,7170.751,1134470100.0,24529156000.0
2025-03-20,881131.0,7131.23,7244.885,7131.23,7158.357,1013142200.0,20543715000.0
